layer,kind,tensor,type,cols,rows,batch,calls,ms
8,ffn_gate,blk.8.ffn_gate.weight,Q4_0,4096,11008,32,4,238.685098
8,ffn_up,blk.8.ffn_up.weight,Q4_0,4096,11008,32,4,234.076003
8,ffn_down,blk.8.ffn_down.weight,Q4_0,11008,4096,32,4,240.346888
9,q_proj,blk.9.attn_q.weight,Q4_0,4096,4096,32,4,87.920400
9,k_proj,blk.9.attn_k.weight,Q4_0,4096,4096,32,4,88.543686
9,v_proj,blk.9.attn_v.weight,Q4_0,4096,4096,32,4,88.497781
9,o_proj,blk.9.attn_output.weight,Q4_0,4096,4096,32,4,88.121330
9,ffn_gate,blk.9.ffn_gate.weight,Q4_0,4096,11008,32,4,237.774754
9,ffn_up,blk.9.ffn_up.weight,Q4_0,4096,11008,32,4,236.958640
9,ffn_down,blk.9.ffn_down.weight,Q4_0,11008,4096,32,4,240.173154
10,q_proj,blk.10.attn_q.weight,Q4_0,4096,4096,32,4,87.872469
10,k_proj,blk.10.attn_k.weight,Q4_0,4096,4096,32,4,88.049659
10,v_proj,blk.10.attn_v.weight,Q4_0,4096,4096,32,4,87.593574
10,o_proj,blk.10.attn_output.weight,Q4_0,4096,4096,32,4,90.301626
10,ffn_gate,blk.10.ffn_gate.weight,Q4_0,4096,11008,32,4,238.196894
10,ffn_up,blk.10.ffn_up.weight,Q4_0,4096,11008,32,4,237.822021
10,ffn_down,blk.10.ffn_down.weight,Q4_0,11008,4096,32,4,238.059012
11,q_proj,blk.11.attn_q.weight,Q4_0,4096,4096,32,4,88.593261
11,k_proj,blk.11.attn_k.weight,Q4_0,4096,4096,32,4,86.358958
11,v_proj,blk.11.attn_v.weight,Q4_0,4096,4096,32,4,88.104695
11,o_proj,blk.11.attn_output.weight,Q4_0,4096,4096,32,4,87.416344
11,ffn_gate,blk.11.ffn_gate.weight,Q4_0,4096,11008,32,4,237.959924
11,ffn_up,blk.11.ffn_up.weight,Q4_0,4096,11008,32,4,237.431276
11,ffn_down,blk.11.ffn_down.weight,Q4_0,11008,4096,32,4,239.576838
12,q_proj,blk.12.attn_q.weight,Q4_0,4096,4096,32,4,89.456664
12,k_proj,blk.12.attn_k.weight,Q4_0,4096,4096,32,4,87.517692
12,v_proj,blk.12.attn_v.weight,Q4_0,4096,4096,32,4,89.135552
12,o_proj,blk.12.attn_output.weight,Q4_0,4096,4096,32,4,88.282138
12,ffn_gate,blk.12.ffn_gate.weight,Q4_0,4096,11008,32,4,237.322169
12,ffn_up,blk.12.ffn_up.weight,Q4_0,4096,11008,32,4,238.966036
12,ffn_down,blk.12.ffn_down.weight,Q4_0,11008,4096,32,4,240.148810
13,q_proj,blk.13.attn_q.weight,Q4_0,4096,4096,32,4,87.409879
13,k_proj,blk.13.attn_k.weight,Q4_0,4096,4096,32,4,87.802010
13,v_proj,blk.13.attn_v.weight,Q4_0,4096,4096,32,4,87.253409
13,o_proj,blk.13.attn_output.weight,Q4_0,4096,4096,32,4,88.491580
13,ffn_gate,blk.13.ffn_gate.weight,Q4_0,4096,11008,32,4,238.857104
13,ffn_up,blk.13.ffn_up.weight,Q4_0,4096,11008,32,4,237.922912
13,ffn_down,blk.13.ffn_down.weight,Q4_0,11008,4096,32,4,239.158077
14,q_proj,blk.14.attn_q.weight,Q4_0,4096,4096,32,4,86.984918
14,k_proj,blk.14.attn_k.weight,Q4_0,4096,4096,32,4,88.934100
14,v_proj,blk.14.attn_v.weight,Q4_0,4096,4096,32,4,87.494425
14,o_proj,blk.14.attn_output.weight,Q4_0,4096,4096,32,4,87.677302
14,ffn_gate,blk.14.ffn_gate.weight,Q4_0,4096,11008,32,4,238.850854
14,ffn_up,blk.14.ffn_up.weight,Q4_0,4096,11008,32,4,240.061184
14,ffn_down,blk.14.ffn_down.weight,Q4_0,11008,4096,32,4,240.132252
15,q_proj,blk.15.attn_q.weight,Q4_0,4096,4096,32,4,88.194261
15,k_proj,blk.15.attn_k.weight,Q4_0,4096,4096,32,4,87.598346
15,v_proj,blk.15.attn_v.weight,Q4_0,4096,4096,32,4,86.852254
15,o_proj,blk.15.attn_output.weight,Q4_0,4096,4096,32,4,88.936221
15,ffn_gate,blk.15.ffn_gate.weight,Q4_0,4096,11008,32,4,241.380497
15,ffn_up,blk.15.ffn_up.weight,Q4_0,4096,11008,32,4,237.280555
15,ffn_down,blk.15.ffn_down.weight,Q4_0,11008,4096,32,4,239.430854
16,q_proj,blk.16.attn_q.weight,Q4_0,4096,4096,32,4,86.827728
16,k_proj,blk.16.attn_k.weight,Q4_0,4096,4096,32,4,87.455036
16,v_proj,blk.16.attn_v.weight,Q4_0,4096,4096,32,4,86.934441
16,o_proj,blk.16.attn_output.weight,Q4_0,4096,4096,32,4,86.768358
16,ffn_gate,blk.16.ffn_gate.weight,Q4_0,4096,11008,32,4,237.079770
16,ffn_up,blk.16.ffn_up.weight,Q4_0,4096,11008,32,4,238.328698
16,ffn_down,blk.16.ffn_down.weight,Q4_0,11008,4096,32,4,240.280155
17,q_proj,blk.17.attn_q.weight,Q4_0,4096,4096,32,4,88.010522
17,k_proj,blk.17.attn_k.weight,Q4_0,4096,4096,32,4,87.286105
17,v_proj,blk.17.attn_v.weight,Q4_0,4096,4096,32,4,86.582151
17,o_proj,blk.17.attn_output.weight,Q4_0,4096,4096,32,4,88.867674
17,ffn_gate,blk.17.ffn_gate.weight,Q4_0,4096,11008,32,4,240.512360
17,ffn_up,blk.17.ffn_up.weight,Q4_0,4096,11008,32,4,239.138470
17,ffn_down,blk.17.ffn_down.weight,Q4_0,11008,4096,32,4,239.106319
18,q_proj,blk.18.attn_q.weight,Q4_0,4096,4096,32,4,88.946512
18,k_proj,blk.18.attn_k.weight,Q4_0,4096,4096,32,4,88.784237
18,v_proj,blk.18.attn_v.weight,Q4_0,4096,4096,32,4,86.673600
18,o_proj,blk.18.attn_output.weight,Q4_0,4096,4096,32,4,87.060160
18,ffn_gate,blk.18.ffn_gate.weight,Q4_0,4096,11008,32,4,238.535839
18,ffn_up,blk.18.ffn_up.weight,Q4_0,4096,11008,32,4,239.321328
18,ffn_down,blk.18.ffn_down.weight,Q4_0,11008,4096,32,4,239.652737
19,q_proj,blk.19.attn_q.weight,Q4_0,4096,4096,32,4,86.877840
19,k_proj,blk.19.attn_k.weight,Q4_0,4096,4096,32,4,88.715400
19,v_proj,blk.19.attn_v.weight,Q4_0,4096,4096,32,4,87.822509
19,o_proj,blk.19.attn_output.weight,Q4_0,4096,4096,32,4,88.845990
19,ffn_gate,blk.19.ffn_gate.weight,Q4_0,4096,11008,32,4,237.687462
19,ffn_up,blk.19.ffn_up.weight,Q4_0,4096,11008,32,4,236.351177
19,ffn_down,blk.19.ffn_down.weight,Q4_0,11008,4096,32,4,241.895491
20,q_proj,blk.20.attn_q.weight,Q4_0,4096,4096,32,4,88.354060
20,k_proj,blk.20.attn_k.weight,Q4_0,4096,4096,32,4,88.802868
20,v_proj,blk.20.attn_v.weight,Q4_0,4096,4096,32,4,87.641741
20,o_proj,blk.20.attn_output.weight,Q4_0,4096,4096,32,4,89.843916
20,ffn_gate,blk.20.ffn_gate.weight,Q4_0,4096,11008,32,4,236.404468
20,ffn_up,blk.20.ffn_up.weight,Q4_0,4096,11008,32,4,238.709990
20,ffn_down,blk.20.ffn_down.weight,Q4_0,11008,4096,32,4,239.866549
21,q_proj,blk.21.attn_q.weight,Q4_0,4096,4096,32,4,88.388940
21,k_proj,blk.21.attn_k.weight,Q4_0,4096,4096,32,4,88.047340
21,v_proj,blk.21.attn_v.weight,Q4_0,4096,4096,32,4,88.854434
21,o_proj,blk.21.attn_output.weight,Q4_0,4096,4096,32,4,89.832555
21,ffn_gate,blk.21.ffn_gate.weight,Q4_0,4096,11008,32,4,238.698288
21,ffn_up,blk.21.ffn_up.weight,Q4_0,4096,11008,32,4,240.760085
21,ffn_down,blk.21.ffn_down.weight,Q4_0,11008,4096,32,4,239.111396
22,q_proj,blk.22.attn_q.weight,Q4_0,4096,4096,32,4,89.653107
22,k_proj,blk.22.attn_k.weight,Q4_0,4096,4096,32,4,87.851400
22,v_proj,blk.22.attn_v.weight,Q4_0,4096,4096,32,4,88.316185
22,o_proj,blk.22.attn_output.weight,Q4_0,4096,4096,32,4,87.679153
22,ffn_gate,blk.22.ffn_gate.weight,Q4_0,4096,11008,32,4,238.347229
22,ffn_up,blk.22.ffn_up.weight,Q4_0,4096,11008,32,4,237.674095
22,ffn_down,blk.22.ffn_down.weight,Q4_0,11008,4096,32,4,240.681346
23,q_proj,blk.23.attn_q.weight,Q4_0,4096,4096,32,4,87.490388
23,k_proj,blk.23.attn_k.weight,Q4_0,4096,4096,32,4,89.077117
23,v_proj,blk.23.attn_v.weight,Q4_0,4096,4096,32,4,88.622231
23,o_proj,blk.23.attn_output.weight,Q4_0,4096,4096,32,4,89.814281
23,ffn_gate,blk.23.ffn_gate.weight,Q4_0,4096,11008,32,4,239.125477
23,ffn_up,blk.23.ffn_up.weight,Q4_0,4096,11008,32,4,237.425710
23,ffn_down,blk.23.ffn_down.weight,Q4_0,11008,4096,32,4,239.448159
24,q_proj,blk.24.attn_q.weight,Q4_0,4096,4096,32,4,87.637950
24,k_proj,blk.24.attn_k.weight,Q4_0,4096,4096,32,4,87.918577
24,v_proj,blk.24.attn_v.weight,Q4_0,4096,4096,32,4,88.080320
24,o_proj,blk.24.attn_output.weight,Q4_0,4096,4096,32,4,88.856546
24,ffn_gate,blk.24.ffn_gate.weight,Q4_0,4096,11008,32,4,238.464865
24,ffn_up,blk.24.ffn_up.weight,Q4_0,4096,11008,32,4,237.464970
24,ffn_down,blk.24.ffn_down.weight,Q4_0,11008,4096,32,4,240.216241
25,q_proj,blk.25.attn_q.weight,Q4_0,4096,4096,32,4,89.004372
25,k_proj,blk.25.attn_k.weight,Q4_0,4096,4096,32,4,88.194936
25,v_proj,blk.25.attn_v.weight,Q4_0,4096,4096,32,4,87.295679
25,o_proj,blk.25.attn_output.weight,Q4_0,4096,4096,32,4,89.011306
25,ffn_gate,blk.25.ffn_gate.weight,Q4_0,4096,11008,32,4,235.672484
25,ffn_up,blk.25.ffn_up.weight,Q4_0,4096,11008,32,4,235.863418
25,ffn_down,blk.25.ffn_down.weight,Q4_0,11008,4096,32,4,239.938959
26,q_proj,blk.26.attn_q.weight,Q4_0,4096,4096,32,4,87.239320
26,k_proj,blk.26.attn_k.weight,Q4_0,4096,4096,32,4,89.540382
26,v_proj,blk.26.attn_v.weight,Q4_0,4096,4096,32,4,88.720361
26,o_proj,blk.26.attn_output.weight,Q4_0,4096,4096,32,4,87.314135
26,ffn_gate,blk.26.ffn_gate.weight,Q4_0,4096,11008,32,4,238.234741
26,ffn_up,blk.26.ffn_up.weight,Q4_0,4096,11008,32,4,238.011815
26,ffn_down,blk.26.ffn_down.weight,Q4_0,11008,4096,32,4,239.034916
27,q_proj,blk.27.attn_q.weight,Q4_0,4096,4096,32,4,88.542471
27,k_proj,blk.27.attn_k.weight,Q4_0,4096,4096,32,4,87.495491
27,v_proj,blk.27.attn_v.weight,Q4_0,4096,4096,32,4,88.437677
27,o_proj,blk.27.attn_output.weight,Q4_0,4096,4096,32,4,88.341495
27,ffn_gate,blk.27.ffn_gate.weight,Q4_0,4096,11008,32,4,237.474134
27,ffn_up,blk.27.ffn_up.weight,Q4_0,4096,11008,32,4,238.903161
27,ffn_down,blk.27.ffn_down.weight,Q4_0,11008,4096,32,4,239.737051
28,q_proj,blk.28.attn_q.weight,Q4_0,4096,4096,32,4,88.304041
28,k_proj,blk.28.attn_k.weight,Q4_0,4096,4096,32,4,90.945357
28,v_proj,blk.28.attn_v.weight,Q4_0,4096,4096,32,4,88.026593
28,o_proj,blk.28.attn_output.weight,Q4_0,4096,4096,32,4,89.885672
28,ffn_gate,blk.28.ffn_gate.weight,Q4_0,4096,11008,32,4,237.848810
28,ffn_up,blk.28.ffn_up.weight,Q4_0,4096,11008,32,4,235.102175
28,ffn_down,blk.28.ffn_down.weight,Q4_0,11008,4096,32,4,240.764409
29,q_proj,blk.29.attn_q.weight,Q4_0,4096,4096,32,4,86.691990
29,k_proj,blk.29.attn_k.weight,Q4_0,4096,4096,32,4,88.710307
29,v_proj,blk.29.attn_v.weight,Q4_0,4096,4096,32,4,87.366400
29,o_proj,blk.29.attn_output.weight,Q4_0,4096,4096,32,4,88.673535
29,ffn_gate,blk.29.ffn_gate.weight,Q4_0,4096,11008,32,4,238.833506
29,ffn_up,blk.29.ffn_up.weight,Q4_0,4096,11008,32,4,237.210556
29,ffn_down,blk.29.ffn_down.weight,Q4_0,11008,4096,32,4,240.349981
30,q_proj,blk.30.attn_q.weight,Q4_0,4096,4096,32,4,88.581679
30,k_proj,blk.30.attn_k.weight,Q4_0,4096,4096,32,4,87.900711
30,v_proj,blk.30.attn_v.weight,Q4_0,4096,4096,32,4,88.403059
30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,32,4,89.383624
30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,32,4,239.197117
30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,32,4,238.407405
30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,32,4,240.573397
31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,32,4,87.804536
31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,32,4,88.583731
31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,32,4,87.788784
31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,32,4,88.539307
31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,32,4,238.709086
31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,32,4,237.060630
31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,32,4,239.842982
-1,output,output.weight,Q6_K,4096,32000,1,17,3390.365343
0,q_proj,blk.0.attn_q.weight,Q4_0,4096,4096,1,16,16.513627
0,k_proj,blk.0.attn_k.weight,Q4_0,4096,4096,1,16,16.072701
0,v_proj,blk.0.attn_v.weight,Q4_0,4096,4096,1,16,16.087980
0,o_proj,blk.0.attn_output.weight,Q4_0,4096,4096,1,16,16.106794
0,ffn_gate,blk.0.ffn_gate.weight,Q4_0,4096,11008,1,16,42.231145
0,ffn_up,blk.0.ffn_up.weight,Q4_0,4096,11008,1,16,42.260963
0,ffn_down,blk.0.ffn_down.weight,Q4_0,11008,4096,1,16,42.951798
1,q_proj,blk.1.attn_q.weight,Q4_0,4096,4096,1,16,16.027208
1,k_proj,blk.1.attn_k.weight,Q4_0,4096,4096,1,16,15.981102
1,v_proj,blk.1.attn_v.weight,Q4_0,4096,4096,1,16,15.965584
1,o_proj,blk.1.attn_output.weight,Q4_0,4096,4096,1,16,16.130544
1,ffn_gate,blk.1.ffn_gate.weight,Q4_0,4096,11008,1,16,42.257148
1,ffn_up,blk.1.ffn_up.weight,Q4_0,4096,11008,1,16,42.407171
1,ffn_down,blk.1.ffn_down.weight,Q4_0,11008,4096,1,16,42.835553
2,q_proj,blk.2.attn_q.weight,Q4_0,4096,4096,1,16,15.963970
2,k_proj,blk.2.attn_k.weight,Q4_0,4096,4096,1,16,15.994700
2,v_proj,blk.2.attn_v.weight,Q4_0,4096,4096,1,16,15.986793
2,o_proj,blk.2.attn_output.weight,Q4_0,4096,4096,1,16,16.140898
2,ffn_gate,blk.2.ffn_gate.weight,Q4_0,4096,11008,1,16,42.180817
2,ffn_up,blk.2.ffn_up.weight,Q4_0,4096,11008,1,16,42.323640
2,ffn_down,blk.2.ffn_down.weight,Q4_0,11008,4096,1,16,42.926450
3,q_proj,blk.3.attn_q.weight,Q4_0,4096,4096,1,16,15.944249
3,k_proj,blk.3.attn_k.weight,Q4_0,4096,4096,1,16,16.064520
3,v_proj,blk.3.attn_v.weight,Q4_0,4096,4096,1,16,15.976508
3,o_proj,blk.3.attn_output.weight,Q4_0,4096,4096,1,16,16.028945
3,ffn_gate,blk.3.ffn_gate.weight,Q4_0,4096,11008,1,16,42.099432
3,ffn_up,blk.3.ffn_up.weight,Q4_0,4096,11008,1,16,42.212585
3,ffn_down,blk.3.ffn_down.weight,Q4_0,11008,4096,1,16,43.010524
4,q_proj,blk.4.attn_q.weight,Q4_0,4096,4096,1,16,16.020500
4,k_proj,blk.4.attn_k.weight,Q4_0,4096,4096,1,16,15.991232
4,v_proj,blk.4.attn_v.weight,Q4_0,4096,4096,1,16,15.940324
4,o_proj,blk.4.attn_output.weight,Q4_0,4096,4096,1,16,16.060336
4,ffn_gate,blk.4.ffn_gate.weight,Q4_0,4096,11008,1,16,42.186110
4,ffn_up,blk.4.ffn_up.weight,Q4_0,4096,11008,1,16,42.276727
4,ffn_down,blk.4.ffn_down.weight,Q4_0,11008,4096,1,16,42.872062
5,q_proj,blk.5.attn_q.weight,Q4_0,4096,4096,1,16,15.944170
5,k_proj,blk.5.attn_k.weight,Q4_0,4096,4096,1,16,15.944251
5,v_proj,blk.5.attn_v.weight,Q4_0,4096,4096,1,16,15.924803
5,o_proj,blk.5.attn_output.weight,Q4_0,4096,4096,1,16,16.059212
5,ffn_gate,blk.5.ffn_gate.weight,Q4_0,4096,11008,1,16,42.202528
5,ffn_up,blk.5.ffn_up.weight,Q4_0,4096,11008,1,16,42.136741
5,ffn_down,blk.5.ffn_down.weight,Q4_0,11008,4096,1,16,42.885483
6,q_proj,blk.6.attn_q.weight,Q4_0,4096,4096,1,16,16.312041
6,k_proj,blk.6.attn_k.weight,Q4_0,4096,4096,1,16,15.953598
6,v_proj,blk.6.attn_v.weight,Q4_0,4096,4096,1,16,15.948481
6,o_proj,blk.6.attn_output.weight,Q4_0,4096,4096,1,16,16.096826
6,ffn_gate,blk.6.ffn_gate.weight,Q4_0,4096,11008,1,16,42.119039
6,ffn_up,blk.6.ffn_up.weight,Q4_0,4096,11008,1,16,42.221762
6,ffn_down,blk.6.ffn_down.weight,Q4_0,11008,4096,1,16,42.789336
7,q_proj,blk.7.attn_q.weight,Q4_0,4096,4096,1,16,15.998659
7,k_proj,blk.7.attn_k.weight,Q4_0,4096,4096,1,16,16.396818
7,v_proj,blk.7.attn_v.weight,Q4_0,4096,4096,1,16,16.239029
7,o_proj,blk.7.attn_output.weight,Q4_0,4096,4096,1,16,16.086923
7,ffn_gate,blk.7.ffn_gate.weight,Q4_0,4096,11008,1,16,43.833598
7,ffn_up,blk.7.ffn_up.weight,Q4_0,4096,11008,1,16,43.341886
7,ffn_down,blk.7.ffn_down.weight,Q4_0,11008,4096,1,16,42.823737
8,q_proj,blk.8.attn_q.weight,Q4_0,4096,4096,1,16,15.979926
8,k_proj,blk.8.attn_k.weight,Q4_0,4096,4096,1,16,16.332372
8,v_proj,blk.8.attn_v.weight,Q4_0,4096,4096,1,16,15.910191
8,o_proj,blk.8.attn_output.weight,Q4_0,4096,4096,1,16,17.763052
8,ffn_gate,blk.8.ffn_gate.weight,Q4_0,4096,11008,1,16,42.174906
8,ffn_up,blk.8.ffn_up.weight,Q4_0,4096,11008,1,16,42.269678
8,ffn_down,blk.8.ffn_down.weight,Q4_0,11008,4096,1,16,42.721381
9,q_proj,blk.9.attn_q.weight,Q4_0,4096,4096,1,16,15.946251
9,k_proj,blk.9.attn_k.weight,Q4_0,4096,4096,1,16,16.010474
9,v_proj,blk.9.attn_v.weight,Q4_0,4096,4096,1,16,15.994453
9,o_proj,blk.9.attn_output.weight,Q4_0,4096,4096,1,16,16.135464
9,ffn_gate,blk.9.ffn_gate.weight,Q4_0,4096,11008,1,16,42.265017
9,ffn_up,blk.9.ffn_up.weight,Q4_0,4096,11008,1,16,42.217701
9,ffn_down,blk.9.ffn_down.weight,Q4_0,11008,4096,1,16,42.771128
10,q_proj,blk.10.attn_q.weight,Q4_0,4096,4096,1,16,15.993432
10,k_proj,blk.10.attn_k.weight,Q4_0,4096,4096,1,16,16.017293
10,v_proj,blk.10.attn_v.weight,Q4_0,4096,4096,1,16,15.971310
10,o_proj,blk.10.attn_output.weight,Q4_0,4096,4096,1,16,16.050949
10,ffn_gate,blk.10.ffn_gate.weight,Q4_0,4096,11008,1,16,42.152688
10,ffn_up,blk.10.ffn_up.weight,Q4_0,4096,11008,1,16,42.145785
10,ffn_down,blk.10.ffn_down.weight,Q4_0,11008,4096,1,16,42.811601
11,q_proj,blk.11.attn_q.weight,Q4_0,4096,4096,1,16,16.026573
11,k_proj,blk.11.attn_k.weight,Q4_0,4096,4096,1,16,15.929964
11,v_proj,blk.11.attn_v.weight,Q4_0,4096,4096,1,16,16.127244
11,o_proj,blk.11.attn_output.weight,Q4_0,4096,4096,1,16,16.035501
11,ffn_gate,blk.11.ffn_gate.weight,Q4_0,4096,11008,1,16,42.225955
11,ffn_up,blk.11.ffn_up.weight,Q4_0,4096,11008,1,16,42.093852
11,ffn_down,blk.11.ffn_down.weight,Q4_0,11008,4096,1,16,42.892954
12,q_proj,blk.12.attn_q.weight,Q4_0,4096,4096,1,16,15.983125
12,k_proj,blk.12.attn_k.weight,Q4_0,4096,4096,1,16,15.987878
12,v_proj,blk.12.attn_v.weight,Q4_0,4096,4096,1,16,15.906827
12,o_proj,blk.12.attn_output.weight,Q4_0,4096,4096,1,16,16.177713
12,ffn_gate,blk.12.ffn_gate.weight,Q4_0,4096,11008,1,16,42.193870
12,ffn_up,blk.12.ffn_up.weight,Q4_0,4096,11008,1,16,42.257729
12,ffn_down,blk.12.ffn_down.weight,Q4_0,11008,4096,1,16,43.185538
13,q_proj,blk.13.attn_q.weight,Q4_0,4096,4096,1,16,16.041592
13,k_proj,blk.13.attn_k.weight,Q4_0,4096,4096,1,16,15.959208
13,v_proj,blk.13.attn_v.weight,Q4_0,4096,4096,1,16,15.912644
13,o_proj,blk.13.attn_output.weight,Q4_0,4096,4096,1,16,16.125597
13,ffn_gate,blk.13.ffn_gate.weight,Q4_0,4096,11008,1,16,42.104317
13,ffn_up,blk.13.ffn_up.weight,Q4_0,4096,11008,1,16,42.186846
13,ffn_down,blk.13.ffn_down.weight,Q4_0,11008,4096,1,16,45.738788
14,q_proj,blk.14.attn_q.weight,Q4_0,4096,4096,1,16,16.961005
14,k_proj,blk.14.attn_k.weight,Q4_0,4096,4096,1,16,16.029592
14,v_proj,blk.14.attn_v.weight,Q4_0,4096,4096,1,16,15.929604
14,o_proj,blk.14.attn_output.weight,Q4_0,4096,4096,1,16,16.010715
14,ffn_gate,blk.14.ffn_gate.weight,Q4_0,4096,11008,1,16,42.175504
14,ffn_up,blk.14.ffn_up.weight,Q4_0,4096,11008,1,16,42.161161
14,ffn_down,blk.14.ffn_down.weight,Q4_0,11008,4096,1,16,43.984595
15,q_proj,blk.15.attn_q.weight,Q4_0,4096,4096,1,16,16.528537
