layer,kind,tensor,type,cols,rows,batch,calls,ms
3,ffn_gate,blk.3.ffn_gate.weight,Q4_0,4096,11008,32,4,237.369264
3,ffn_up,blk.3.ffn_up.weight,Q4_0,4096,11008,32,4,235.977910
3,ffn_down,blk.3.ffn_down.weight,Q4_0,11008,4096,32,4,234.282340
4,q_proj,blk.4.attn_q.weight,Q4_0,4096,4096,32,4,88.531670
4,k_proj,blk.4.attn_k.weight,Q4_0,4096,4096,32,4,87.937912
4,v_proj,blk.4.attn_v.weight,Q4_0,4096,4096,32,4,87.413208
4,o_proj,blk.4.attn_output.weight,Q4_0,4096,4096,32,4,89.461257
4,ffn_gate,blk.4.ffn_gate.weight,Q4_0,4096,11008,32,4,237.249178
4,ffn_up,blk.4.ffn_up.weight,Q4_0,4096,11008,32,4,238.004894
4,ffn_down,blk.4.ffn_down.weight,Q4_0,11008,4096,32,4,236.231916
5,q_proj,blk.5.attn_q.weight,Q4_0,4096,4096,32,4,87.627240
5,k_proj,blk.5.attn_k.weight,Q4_0,4096,4096,32,4,89.466573
5,v_proj,blk.5.attn_v.weight,Q4_0,4096,4096,32,4,88.354033
5,o_proj,blk.5.attn_output.weight,Q4_0,4096,4096,32,4,87.848181
5,ffn_gate,blk.5.ffn_gate.weight,Q4_0,4096,11008,32,4,236.736535
5,ffn_up,blk.5.ffn_up.weight,Q4_0,4096,11008,32,4,236.354384
5,ffn_down,blk.5.ffn_down.weight,Q4_0,11008,4096,32,4,236.992451
6,q_proj,blk.6.attn_q.weight,Q4_0,4096,4096,32,4,88.762675
6,k_proj,blk.6.attn_k.weight,Q4_0,4096,4096,32,4,89.512703
6,v_proj,blk.6.attn_v.weight,Q4_0,4096,4096,32,4,88.743535
6,o_proj,blk.6.attn_output.weight,Q4_0,4096,4096,32,4,88.189313
6,ffn_gate,blk.6.ffn_gate.weight,Q4_0,4096,11008,32,4,240.183701
6,ffn_up,blk.6.ffn_up.weight,Q4_0,4096,11008,32,4,237.412314
6,ffn_down,blk.6.ffn_down.weight,Q4_0,11008,4096,32,4,235.962145
7,q_proj,blk.7.attn_q.weight,Q4_0,4096,4096,32,4,88.046222
7,k_proj,blk.7.attn_k.weight,Q4_0,4096,4096,32,4,87.854168
7,v_proj,blk.7.attn_v.weight,Q4_0,4096,4096,32,4,87.434755
7,o_proj,blk.7.attn_output.weight,Q4_0,4096,4096,32,4,87.628505
7,ffn_gate,blk.7.ffn_gate.weight,Q4_0,4096,11008,32,4,237.857161
7,ffn_up,blk.7.ffn_up.weight,Q4_0,4096,11008,32,4,237.261864
7,ffn_down,blk.7.ffn_down.weight,Q4_0,11008,4096,32,4,237.468360
8,q_proj,blk.8.attn_q.weight,Q4_0,4096,4096,32,4,87.816979
8,k_proj,blk.8.attn_k.weight,Q4_0,4096,4096,32,4,88.259599
8,v_proj,blk.8.attn_v.weight,Q4_0,4096,4096,32,4,88.029242
8,o_proj,blk.8.attn_output.weight,Q4_0,4096,4096,32,4,87.403723
8,ffn_gate,blk.8.ffn_gate.weight,Q4_0,4096,11008,32,4,236.519836
8,ffn_up,blk.8.ffn_up.weight,Q4_0,4096,11008,32,4,238.209945
8,ffn_down,blk.8.ffn_down.weight,Q4_0,11008,4096,32,4,237.075276
9,q_proj,blk.9.attn_q.weight,Q4_0,4096,4096,32,4,88.300786
9,k_proj,blk.9.attn_k.weight,Q4_0,4096,4096,32,4,87.785829
9,v_proj,blk.9.attn_v.weight,Q4_0,4096,4096,32,4,87.605862
9,o_proj,blk.9.attn_output.weight,Q4_0,4096,4096,32,4,87.937910
9,ffn_gate,blk.9.ffn_gate.weight,Q4_0,4096,11008,32,4,239.397805
9,ffn_up,blk.9.ffn_up.weight,Q4_0,4096,11008,32,4,239.048312
9,ffn_down,blk.9.ffn_down.weight,Q4_0,11008,4096,32,4,237.633648
10,q_proj,blk.10.attn_q.weight,Q4_0,4096,4096,32,4,86.999368
10,k_proj,blk.10.attn_k.weight,Q4_0,4096,4096,32,4,88.074294
10,v_proj,blk.10.attn_v.weight,Q4_0,4096,4096,32,4,89.472298
10,o_proj,blk.10.attn_output.weight,Q4_0,4096,4096,32,4,87.436814
10,ffn_gate,blk.10.ffn_gate.weight,Q4_0,4096,11008,32,4,238.891112
10,ffn_up,blk.10.ffn_up.weight,Q4_0,4096,11008,32,4,237.531046
10,ffn_down,blk.10.ffn_down.weight,Q4_0,11008,4096,32,4,237.737962
11,q_proj,blk.11.attn_q.weight,Q4_0,4096,4096,32,4,87.607621
11,k_proj,blk.11.attn_k.weight,Q4_0,4096,4096,32,4,88.890703
11,v_proj,blk.11.attn_v.weight,Q4_0,4096,4096,32,4,88.589037
11,o_proj,blk.11.attn_output.weight,Q4_0,4096,4096,32,4,87.394556
11,ffn_gate,blk.11.ffn_gate.weight,Q4_0,4096,11008,32,4,236.794889
11,ffn_up,blk.11.ffn_up.weight,Q4_0,4096,11008,32,4,237.640871
11,ffn_down,blk.11.ffn_down.weight,Q4_0,11008,4096,32,4,238.450326
12,q_proj,blk.12.attn_q.weight,Q4_0,4096,4096,32,4,89.438619
12,k_proj,blk.12.attn_k.weight,Q4_0,4096,4096,32,4,91.074218
12,v_proj,blk.12.attn_v.weight,Q4_0,4096,4096,32,4,87.433294
12,o_proj,blk.12.attn_output.weight,Q4_0,4096,4096,32,4,87.568110
12,ffn_gate,blk.12.ffn_gate.weight,Q4_0,4096,11008,32,4,237.640838
12,ffn_up,blk.12.ffn_up.weight,Q4_0,4096,11008,32,4,238.060726
12,ffn_down,blk.12.ffn_down.weight,Q4_0,11008,4096,32,4,238.480814
13,q_proj,blk.13.attn_q.weight,Q4_0,4096,4096,32,4,87.118344
13,k_proj,blk.13.attn_k.weight,Q4_0,4096,4096,32,4,89.245291
13,v_proj,blk.13.attn_v.weight,Q4_0,4096,4096,32,4,86.958649
13,o_proj,blk.13.attn_output.weight,Q4_0,4096,4096,32,4,88.562160
13,ffn_gate,blk.13.ffn_gate.weight,Q4_0,4096,11008,32,4,239.283000
13,ffn_up,blk.13.ffn_up.weight,Q4_0,4096,11008,32,4,238.039972
13,ffn_down,blk.13.ffn_down.weight,Q4_0,11008,4096,32,4,234.738932
14,q_proj,blk.14.attn_q.weight,Q4_0,4096,4096,32,4,86.789382
14,k_proj,blk.14.attn_k.weight,Q4_0,4096,4096,32,4,88.729983
14,v_proj,blk.14.attn_v.weight,Q4_0,4096,4096,32,4,87.402844
14,o_proj,blk.14.attn_output.weight,Q4_0,4096,4096,32,4,88.107141
14,ffn_gate,blk.14.ffn_gate.weight,Q4_0,4096,11008,32,4,237.268495
14,ffn_up,blk.14.ffn_up.weight,Q4_0,4096,11008,32,4,238.664544
14,ffn_down,blk.14.ffn_down.weight,Q4_0,11008,4096,32,4,235.192263
15,q_proj,blk.15.attn_q.weight,Q4_0,4096,4096,32,4,88.145710
15,k_proj,blk.15.attn_k.weight,Q4_0,4096,4096,32,4,88.786177
15,v_proj,blk.15.attn_v.weight,Q4_0,4096,4096,32,4,88.031939
15,o_proj,blk.15.attn_output.weight,Q4_0,4096,4096,32,4,88.218525
15,ffn_gate,blk.15.ffn_gate.weight,Q4_0,4096,11008,32,4,237.123628
15,ffn_up,blk.15.ffn_up.weight,Q4_0,4096,11008,32,4,238.405720
15,ffn_down,blk.15.ffn_down.weight,Q4_0,11008,4096,32,4,237.083487
16,q_proj,blk.16.attn_q.weight,Q4_0,4096,4096,32,4,88.069392
16,k_proj,blk.16.attn_k.weight,Q4_0,4096,4096,32,4,89.281510
16,v_proj,blk.16.attn_v.weight,Q4_0,4096,4096,32,4,89.689131
16,o_proj,blk.16.attn_output.weight,Q4_0,4096,4096,32,4,87.503748
16,ffn_gate,blk.16.ffn_gate.weight,Q4_0,4096,11008,32,4,238.416371
16,ffn_up,blk.16.ffn_up.weight,Q4_0,4096,11008,32,4,238.660697
16,ffn_down,blk.16.ffn_down.weight,Q4_0,11008,4096,32,4,236.467915
17,q_proj,blk.17.attn_q.weight,Q4_0,4096,4096,32,4,89.410453
17,k_proj,blk.17.attn_k.weight,Q4_0,4096,4096,32,4,88.780563
17,v_proj,blk.17.attn_v.weight,Q4_0,4096,4096,32,4,86.198986
17,o_proj,blk.17.attn_output.weight,Q4_0,4096,4096,32,4,89.272557
17,ffn_gate,blk.17.ffn_gate.weight,Q4_0,4096,11008,32,4,236.891399
17,ffn_up,blk.17.ffn_up.weight,Q4_0,4096,11008,32,4,238.000239
17,ffn_down,blk.17.ffn_down.weight,Q4_0,11008,4096,32,4,238.095750
18,q_proj,blk.18.attn_q.weight,Q4_0,4096,4096,32,4,88.534560
18,k_proj,blk.18.attn_k.weight,Q4_0,4096,4096,32,4,88.189953
18,v_proj,blk.18.attn_v.weight,Q4_0,4096,4096,32,4,88.446059
18,o_proj,blk.18.attn_output.weight,Q4_0,4096,4096,32,4,88.544331
18,ffn_gate,blk.18.ffn_gate.weight,Q4_0,4096,11008,32,4,237.787454
18,ffn_up,blk.18.ffn_up.weight,Q4_0,4096,11008,32,4,238.086057
18,ffn_down,blk.18.ffn_down.weight,Q4_0,11008,4096,32,4,237.898389
19,q_proj,blk.19.attn_q.weight,Q4_0,4096,4096,32,4,88.585739
19,k_proj,blk.19.attn_k.weight,Q4_0,4096,4096,32,4,88.533339
19,v_proj,blk.19.attn_v.weight,Q4_0,4096,4096,32,4,88.127196
19,o_proj,blk.19.attn_output.weight,Q4_0,4096,4096,32,4,88.372919
19,ffn_gate,blk.19.ffn_gate.weight,Q4_0,4096,11008,32,4,236.041224
19,ffn_up,blk.19.ffn_up.weight,Q4_0,4096,11008,32,4,235.687458
19,ffn_down,blk.19.ffn_down.weight,Q4_0,11008,4096,32,4,239.053864
20,q_proj,blk.20.attn_q.weight,Q4_0,4096,4096,32,4,87.520042
20,k_proj,blk.20.attn_k.weight,Q4_0,4096,4096,32,4,88.098281
20,v_proj,blk.20.attn_v.weight,Q4_0,4096,4096,32,4,87.639113
20,o_proj,blk.20.attn_output.weight,Q4_0,4096,4096,32,4,87.610936
20,ffn_gate,blk.20.ffn_gate.weight,Q4_0,4096,11008,32,4,238.689704
20,ffn_up,blk.20.ffn_up.weight,Q4_0,4096,11008,32,4,238.443088
20,ffn_down,blk.20.ffn_down.weight,Q4_0,11008,4096,32,4,236.621678
21,q_proj,blk.21.attn_q.weight,Q4_0,4096,4096,32,4,88.067728
21,k_proj,blk.21.attn_k.weight,Q4_0,4096,4096,32,4,88.927022
21,v_proj,blk.21.attn_v.weight,Q4_0,4096,4096,32,4,87.873080
21,o_proj,blk.21.attn_output.weight,Q4_0,4096,4096,32,4,88.355227
21,ffn_gate,blk.21.ffn_gate.weight,Q4_0,4096,11008,32,4,236.185376
21,ffn_up,blk.21.ffn_up.weight,Q4_0,4096,11008,32,4,237.846232
21,ffn_down,blk.21.ffn_down.weight,Q4_0,11008,4096,32,4,237.110000
22,q_proj,blk.22.attn_q.weight,Q4_0,4096,4096,32,4,86.468945
22,k_proj,blk.22.attn_k.weight,Q4_0,4096,4096,32,4,88.645130
22,v_proj,blk.22.attn_v.weight,Q4_0,4096,4096,32,4,88.684035
22,o_proj,blk.22.attn_output.weight,Q4_0,4096,4096,32,4,87.958824
22,ffn_gate,blk.22.ffn_gate.weight,Q4_0,4096,11008,32,4,238.317311
22,ffn_up,blk.22.ffn_up.weight,Q4_0,4096,11008,32,4,237.514155
22,ffn_down,blk.22.ffn_down.weight,Q4_0,11008,4096,32,4,236.999389
23,q_proj,blk.23.attn_q.weight,Q4_0,4096,4096,32,4,89.323205
23,k_proj,blk.23.attn_k.weight,Q4_0,4096,4096,32,4,89.441757
23,v_proj,blk.23.attn_v.weight,Q4_0,4096,4096,32,4,86.679058
23,o_proj,blk.23.attn_output.weight,Q4_0,4096,4096,32,4,88.167463
23,ffn_gate,blk.23.ffn_gate.weight,Q4_0,4096,11008,32,4,238.955144
23,ffn_up,blk.23.ffn_up.weight,Q4_0,4096,11008,32,4,236.488052
23,ffn_down,blk.23.ffn_down.weight,Q4_0,11008,4096,32,4,237.341002
24,q_proj,blk.24.attn_q.weight,Q4_0,4096,4096,32,4,87.243455
24,k_proj,blk.24.attn_k.weight,Q4_0,4096,4096,32,4,88.770454
24,v_proj,blk.24.attn_v.weight,Q4_0,4096,4096,32,4,87.893867
24,o_proj,blk.24.attn_output.weight,Q4_0,4096,4096,32,4,87.727153
24,ffn_gate,blk.24.ffn_gate.weight,Q4_0,4096,11008,32,4,239.550863
24,ffn_up,blk.24.ffn_up.weight,Q4_0,4096,11008,32,4,237.799267
24,ffn_down,blk.24.ffn_down.weight,Q4_0,11008,4096,32,4,234.220000
25,q_proj,blk.25.attn_q.weight,Q4_0,4096,4096,32,4,88.089223
25,k_proj,blk.25.attn_k.weight,Q4_0,4096,4096,32,4,88.129854
25,v_proj,blk.25.attn_v.weight,Q4_0,4096,4096,32,4,88.805268
25,o_proj,blk.25.attn_output.weight,Q4_0,4096,4096,32,4,88.017995
25,ffn_gate,blk.25.ffn_gate.weight,Q4_0,4096,11008,32,4,236.043239
25,ffn_up,blk.25.ffn_up.weight,Q4_0,4096,11008,32,4,236.238355
25,ffn_down,blk.25.ffn_down.weight,Q4_0,11008,4096,32,4,239.426820
26,q_proj,blk.26.attn_q.weight,Q4_0,4096,4096,32,4,87.728688
26,k_proj,blk.26.attn_k.weight,Q4_0,4096,4096,32,4,88.928149
26,v_proj,blk.26.attn_v.weight,Q4_0,4096,4096,32,4,87.875194
26,o_proj,blk.26.attn_output.weight,Q4_0,4096,4096,32,4,88.287963
26,ffn_gate,blk.26.ffn_gate.weight,Q4_0,4096,11008,32,4,236.894043
26,ffn_up,blk.26.ffn_up.weight,Q4_0,4096,11008,32,4,239.449309
26,ffn_down,blk.26.ffn_down.weight,Q4_0,11008,4096,32,4,237.596936
27,q_proj,blk.27.attn_q.weight,Q4_0,4096,4096,32,4,88.454241
27,k_proj,blk.27.attn_k.weight,Q4_0,4096,4096,32,4,86.112102
27,v_proj,blk.27.attn_v.weight,Q4_0,4096,4096,32,4,86.383674
27,o_proj,blk.27.attn_output.weight,Q4_0,4096,4096,32,4,88.678508
27,ffn_gate,blk.27.ffn_gate.weight,Q4_0,4096,11008,32,4,237.260883
27,ffn_up,blk.27.ffn_up.weight,Q4_0,4096,11008,32,4,237.566823
27,ffn_down,blk.27.ffn_down.weight,Q4_0,11008,4096,32,4,237.599073
28,q_proj,blk.28.attn_q.weight,Q4_0,4096,4096,32,4,88.284109
28,k_proj,blk.28.attn_k.weight,Q4_0,4096,4096,32,4,88.235797
28,v_proj,blk.28.attn_v.weight,Q4_0,4096,4096,32,4,90.208141
28,o_proj,blk.28.attn_output.weight,Q4_0,4096,4096,32,4,88.108739
28,ffn_gate,blk.28.ffn_gate.weight,Q4_0,4096,11008,32,4,238.587515
28,ffn_up,blk.28.ffn_up.weight,Q4_0,4096,11008,32,4,238.460539
28,ffn_down,blk.28.ffn_down.weight,Q4_0,11008,4096,32,4,236.751926
29,q_proj,blk.29.attn_q.weight,Q4_0,4096,4096,32,4,86.908335
29,k_proj,blk.29.attn_k.weight,Q4_0,4096,4096,32,4,88.246618
29,v_proj,blk.29.attn_v.weight,Q4_0,4096,4096,32,4,87.991439
29,o_proj,blk.29.attn_output.weight,Q4_0,4096,4096,32,4,88.423365
29,ffn_gate,blk.29.ffn_gate.weight,Q4_0,4096,11008,32,4,237.879591
29,ffn_up,blk.29.ffn_up.weight,Q4_0,4096,11008,32,4,238.454151
29,ffn_down,blk.29.ffn_down.weight,Q4_0,11008,4096,32,4,236.095323
30,q_proj,blk.30.attn_q.weight,Q4_0,4096,4096,32,4,87.677455
30,k_proj,blk.30.attn_k.weight,Q4_0,4096,4096,32,4,87.388652
30,v_proj,blk.30.attn_v.weight,Q4_0,4096,4096,32,4,88.268901
30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,32,4,89.107940
30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,32,4,237.335700
30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,32,4,239.151563
30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,32,4,238.535416
31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,32,4,87.435327
31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,32,4,88.285541
31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,32,4,87.855677
31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,32,4,89.069691
31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,32,4,237.713300
31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,32,4,238.386906
31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,32,4,238.108867
-1,output,output.weight,Q6_K,4096,32000,1,17,3392.454419
0,q_proj,blk.0.attn_q.weight,Q4_0,4096,4096,1,16,16.093887
0,k_proj,blk.0.attn_k.weight,Q4_0,4096,4096,1,16,15.733762
0,v_proj,blk.0.attn_v.weight,Q4_0,4096,4096,1,16,15.681360
0,o_proj,blk.0.attn_output.weight,Q4_0,4096,4096,1,16,16.202612
0,ffn_gate,blk.0.ffn_gate.weight,Q4_0,4096,11008,1,16,41.954459
0,ffn_up,blk.0.ffn_up.weight,Q4_0,4096,11008,1,16,41.836839
0,ffn_down,blk.0.ffn_down.weight,Q4_0,11008,4096,1,16,42.863624
1,q_proj,blk.1.attn_q.weight,Q4_0,4096,4096,1,16,15.675778
1,k_proj,blk.1.attn_k.weight,Q4_0,4096,4096,1,16,15.652694
1,v_proj,blk.1.attn_v.weight,Q4_0,4096,4096,1,16,15.651416
1,o_proj,blk.1.attn_output.weight,Q4_0,4096,4096,1,16,16.091010
1,ffn_gate,blk.1.ffn_gate.weight,Q4_0,4096,11008,1,16,41.881445
1,ffn_up,blk.1.ffn_up.weight,Q4_0,4096,11008,1,16,41.930308
1,ffn_down,blk.1.ffn_down.weight,Q4_0,11008,4096,1,16,42.854434
2,q_proj,blk.2.attn_q.weight,Q4_0,4096,4096,1,16,15.714220
2,k_proj,blk.2.attn_k.weight,Q4_0,4096,4096,1,16,15.700247
2,v_proj,blk.2.attn_v.weight,Q4_0,4096,4096,1,16,15.626922
2,o_proj,blk.2.attn_output.weight,Q4_0,4096,4096,1,16,16.080960
2,ffn_gate,blk.2.ffn_gate.weight,Q4_0,4096,11008,1,16,42.153009
2,ffn_up,blk.2.ffn_up.weight,Q4_0,4096,11008,1,16,41.949761
2,ffn_down,blk.2.ffn_down.weight,Q4_0,11008,4096,1,16,42.758774
3,q_proj,blk.3.attn_q.weight,Q4_0,4096,4096,1,16,15.650294
3,k_proj,blk.3.attn_k.weight,Q4_0,4096,4096,1,16,15.623233
3,v_proj,blk.3.attn_v.weight,Q4_0,4096,4096,1,16,15.620140
3,o_proj,blk.3.attn_output.weight,Q4_0,4096,4096,1,16,16.071309
3,ffn_gate,blk.3.ffn_gate.weight,Q4_0,4096,11008,1,16,42.130253
3,ffn_up,blk.3.ffn_up.weight,Q4_0,4096,11008,1,16,41.755171
3,ffn_down,blk.3.ffn_down.weight,Q4_0,11008,4096,1,16,42.809962
4,q_proj,blk.4.attn_q.weight,Q4_0,4096,4096,1,16,15.719908
4,k_proj,blk.4.attn_k.weight,Q4_0,4096,4096,1,16,15.690142
4,v_proj,blk.4.attn_v.weight,Q4_0,4096,4096,1,16,15.667869
4,o_proj,blk.4.attn_output.weight,Q4_0,4096,4096,1,16,16.143664
4,ffn_gate,blk.4.ffn_gate.weight,Q4_0,4096,11008,1,16,41.758515
4,ffn_up,blk.4.ffn_up.weight,Q4_0,4096,11008,1,16,41.778235
4,ffn_down,blk.4.ffn_down.weight,Q4_0,11008,4096,1,16,43.493307
5,q_proj,blk.5.attn_q.weight,Q4_0,4096,4096,1,16,15.688118
5,k_proj,blk.5.attn_k.weight,Q4_0,4096,4096,1,16,15.666514
5,v_proj,blk.5.attn_v.weight,Q4_0,4096,4096,1,16,15.640857
5,o_proj,blk.5.attn_output.weight,Q4_0,4096,4096,1,16,16.055095
5,ffn_gate,blk.5.ffn_gate.weight,Q4_0,4096,11008,1,16,41.825886
5,ffn_up,blk.5.ffn_up.weight,Q4_0,4096,11008,1,16,41.904835
5,ffn_down,blk.5.ffn_down.weight,Q4_0,11008,4096,1,16,42.720827
6,q_proj,blk.6.attn_q.weight,Q4_0,4096,4096,1,16,15.689253
6,k_proj,blk.6.attn_k.weight,Q4_0,4096,4096,1,16,15.614668
6,v_proj,blk.6.attn_v.weight,Q4_0,4096,4096,1,16,15.623858
6,o_proj,blk.6.attn_output.weight,Q4_0,4096,4096,1,16,16.057537
6,ffn_gate,blk.6.ffn_gate.weight,Q4_0,4096,11008,1,16,41.949898
6,ffn_up,blk.6.ffn_up.weight,Q4_0,4096,11008,1,16,41.853719
6,ffn_down,blk.6.ffn_down.weight,Q4_0,11008,4096,1,16,42.698394
7,q_proj,blk.7.attn_q.weight,Q4_0,4096,4096,1,16,15.706030
7,k_proj,blk.7.attn_k.weight,Q4_0,4096,4096,1,16,15.657585
7,v_proj,blk.7.attn_v.weight,Q4_0,4096,4096,1,16,15.668187
7,o_proj,blk.7.attn_output.weight,Q4_0,4096,4096,1,16,16.086786
7,ffn_gate,blk.7.ffn_gate.weight,Q4_0,4096,11008,1,16,41.777309
7,ffn_up,blk.7.ffn_up.weight,Q4_0,4096,11008,1,16,41.838182
7,ffn_down,blk.7.ffn_down.weight,Q4_0,11008,4096,1,16,42.850135
8,q_proj,blk.8.attn_q.weight,Q4_0,4096,4096,1,16,15.680075
8,k_proj,blk.8.attn_k.weight,Q4_0,4096,4096,1,16,15.695847
8,v_proj,blk.8.attn_v.weight,Q4_0,4096,4096,1,16,15.735135
8,o_proj,blk.8.attn_output.weight,Q4_0,4096,4096,1,16,16.110305
8,ffn_gate,blk.8.ffn_gate.weight,Q4_0,4096,11008,1,16,44.228119
8,ffn_up,blk.8.ffn_up.weight,Q4_0,4096,11008,1,16,41.897447
8,ffn_down,blk.8.ffn_down.weight,Q4_0,11008,4096,1,16,42.871211
9,q_proj,blk.9.attn_q.weight,Q4_0,4096,4096,1,16,15.681219
9,k_proj,blk.9.attn_k.weight,Q4_0,4096,4096,1,16,15.647779
9,v_proj,blk.9.attn_v.weight,Q4_0,4096,4096,1,16,15.617929
9,o_proj,blk.9.attn_output.weight,Q4_0,4096,4096,1,16,16.035263
9,ffn_gate,blk.9.ffn_gate.weight,Q4_0,4096,11008,1,16,42.005052
9,ffn_up,blk.9.ffn_up.weight,Q4_0,4096,11008,1,16,42.060632
9,ffn_down,blk.9.ffn_down.weight,Q4_0,11008,4096,1,16,42.712621
10,q_proj,blk.10.attn_q.weight,Q4_0,4096,4096,1,16,15.652309
10,k_proj,blk.10.attn_k.weight,Q4_0,4096,4096,1,16,15.706913
10,v_proj,blk.10.attn_v.weight,Q4_0,4096,4096,1,16,15.676380
10,o_proj,blk.10.attn_output.weight,Q4_0,4096,4096,1,16,16.048135
10,ffn_gate,blk.10.ffn_gate.weight,Q4_0,4096,11008,1,16,42.392705
10,ffn_up,blk.10.ffn_up.weight,Q4_0,4096,11008,1,16,41.925301
10,ffn_down,blk.10.ffn_down.weight,Q4_0,11008,4096,1,16,42.677400
11,q_proj,blk.11.attn_q.weight,Q4_0,4096,4096,1,16,15.658242
11,k_proj,blk.11.attn_k.weight,Q4_0,4096,4096,1,16,15.660052
11,v_proj,blk.11.attn_v.weight,Q4_0,4096,4096,1,16,15.640412
11,o_proj,blk.11.attn_output.weight,Q4_0,4096,4096,1,16,16.071586
11,ffn_gate,blk.11.ffn_gate.weight,Q4_0,4096,11008,1,16,41.851331
11,ffn_up,blk.11.ffn_up.weight,Q4_0,4096,11008,1,16,41.737274
11,ffn_down,blk.11.ffn_down.weight,Q4_0,11008,4096,1,16,42.806529
12,q_proj,blk.12.attn_q.weight,Q4_0,4096,4096,1,16,15.706653
12,k_proj,blk.12.attn_k.weight,Q4_0,4096,4096,1,16,15.674831
12,v_proj,blk.12.attn_v.weight,Q4_0,4096,4096,1,16,15.664374
12,o_proj,blk.12.attn_output.weight,Q4_0,4096,4096,1,16,16.022486
12,ffn_gate,blk.12.ffn_gate.weight,Q4_0,4096,11008,1,16,41.854993
12,ffn_up,blk.12.ffn_up.weight,Q4_0,4096,11008,1,16,42.160565
12,ffn_down,blk.12.ffn_down.weight,Q4_0,11008,4096,1,16,43.339602
13,q_proj,blk.13.attn_q.weight,Q4_0,4096,4096,1,16,18.404599
13,k_proj,blk.13.attn_k.weight,Q4_0,4096,4096,1,16,15.665289
13,v_proj,blk.13.attn_v.weight,Q4_0,4096,4096,1,16,15.633910
13,o_proj,blk.13.attn_output.weight,Q4_0,4096,4096,1,16,16.059930
13,ffn_gate,blk.13.ffn_gate.weight,Q4_0,4096,11008,1,16,42.961342
13,ffn_up,blk.13.ffn_up.weight,Q4_0,4096,11008,1,16,43.960479
13,ffn_down,blk.13.ffn_down.weight,Q4_0,11008,4096,1,16,43.123525
14,q_proj,blk.14.attn_q.weight,Q4_0,4096,4096,1,16,16.837890
14,k_proj,blk.14.attn_k.weight,Q4_0,4096,4096,1,16,15.620634
14,v_proj,blk.14.attn_v.weight,Q4_0,4096,4096,1,16,15.667864
14,o_proj,blk.14.attn_output.weight,Q4_0,4096,4096,1,16,16.070137
14,ffn_gate,blk.14.ffn_gate.weight,Q4_0,4096,11008,1,16,41.875383
14,ffn_up,blk.14.ffn_up.weight,Q4_0,4096,11008,1,16,41.849341
14,ffn_down,blk.14.ffn_down.weight,Q4_0,11008,4096,1,16,42.766419
15,q_proj,blk.15.attn_q.weight,Q4_0,4096,4096,1,16,15.709011
