layer,kind,tensor,type,cols,rows,batch,calls,ms
10,o_proj,blk.10.attn_output.weight,Q4_0,4096,4096,32,4,88.273105
10,ffn_gate,blk.10.ffn_gate.weight,Q4_0,4096,11008,32,4,237.722821
10,ffn_up,blk.10.ffn_up.weight,Q4_0,4096,11008,32,4,236.525659
10,ffn_down,blk.10.ffn_down.weight,Q4_0,11008,4096,32,4,239.868321
11,q_proj,blk.11.attn_q.weight,Q4_0,4096,4096,32,4,88.704022
11,k_proj,blk.11.attn_k.weight,Q4_0,4096,4096,32,4,88.354382
11,v_proj,blk.11.attn_v.weight,Q4_0,4096,4096,32,4,87.342897
11,o_proj,blk.11.attn_output.weight,Q4_0,4096,4096,32,4,88.632790
11,ffn_gate,blk.11.ffn_gate.weight,Q4_0,4096,11008,32,4,236.219930
11,ffn_up,blk.11.ffn_up.weight,Q4_0,4096,11008,32,4,237.393588
11,ffn_down,blk.11.ffn_down.weight,Q4_0,11008,4096,32,4,239.612785
12,q_proj,blk.12.attn_q.weight,Q4_0,4096,4096,32,4,90.602338
12,k_proj,blk.12.attn_k.weight,Q4_0,4096,4096,32,4,88.610454
12,v_proj,blk.12.attn_v.weight,Q4_0,4096,4096,32,4,89.885439
12,o_proj,blk.12.attn_output.weight,Q4_0,4096,4096,32,4,89.825744
12,ffn_gate,blk.12.ffn_gate.weight,Q4_0,4096,11008,32,4,237.213742
12,ffn_up,blk.12.ffn_up.weight,Q4_0,4096,11008,32,4,239.306606
12,ffn_down,blk.12.ffn_down.weight,Q4_0,11008,4096,32,4,239.402177
13,q_proj,blk.13.attn_q.weight,Q4_0,4096,4096,32,4,88.032552
13,k_proj,blk.13.attn_k.weight,Q4_0,4096,4096,32,4,88.381186
13,v_proj,blk.13.attn_v.weight,Q4_0,4096,4096,32,4,88.866671
13,o_proj,blk.13.attn_output.weight,Q4_0,4096,4096,32,4,88.673549
13,ffn_gate,blk.13.ffn_gate.weight,Q4_0,4096,11008,32,4,237.848610
13,ffn_up,blk.13.ffn_up.weight,Q4_0,4096,11008,32,4,237.451259
13,ffn_down,blk.13.ffn_down.weight,Q4_0,11008,4096,32,4,239.137843
14,q_proj,blk.14.attn_q.weight,Q4_0,4096,4096,32,4,88.376244
14,k_proj,blk.14.attn_k.weight,Q4_0,4096,4096,32,4,89.579307
14,v_proj,blk.14.attn_v.weight,Q4_0,4096,4096,32,4,88.386111
14,o_proj,blk.14.attn_output.weight,Q4_0,4096,4096,32,4,88.909088
14,ffn_gate,blk.14.ffn_gate.weight,Q4_0,4096,11008,32,4,238.811675
14,ffn_up,blk.14.ffn_up.weight,Q4_0,4096,11008,32,4,234.957514
14,ffn_down,blk.14.ffn_down.weight,Q4_0,11008,4096,32,4,240.365337
15,q_proj,blk.15.attn_q.weight,Q4_0,4096,4096,32,4,88.943815
15,k_proj,blk.15.attn_k.weight,Q4_0,4096,4096,32,4,87.993582
15,v_proj,blk.15.attn_v.weight,Q4_0,4096,4096,32,4,88.195851
15,o_proj,blk.15.attn_output.weight,Q4_0,4096,4096,32,4,88.038729
15,ffn_gate,blk.15.ffn_gate.weight,Q4_0,4096,11008,32,4,236.871616
15,ffn_up,blk.15.ffn_up.weight,Q4_0,4096,11008,32,4,238.633747
15,ffn_down,blk.15.ffn_down.weight,Q4_0,11008,4096,32,4,240.011059
16,q_proj,blk.16.attn_q.weight,Q4_0,4096,4096,32,4,89.574055
16,k_proj,blk.16.attn_k.weight,Q4_0,4096,4096,32,4,88.632651
16,v_proj,blk.16.attn_v.weight,Q4_0,4096,4096,32,4,87.157362
16,o_proj,blk.16.attn_output.weight,Q4_0,4096,4096,32,4,86.401130
16,ffn_gate,blk.16.ffn_gate.weight,Q4_0,4096,11008,32,4,237.493702
16,ffn_up,blk.16.ffn_up.weight,Q4_0,4096,11008,32,4,237.288949
16,ffn_down,blk.16.ffn_down.weight,Q4_0,11008,4096,32,4,241.039350
17,q_proj,blk.17.attn_q.weight,Q4_0,4096,4096,32,4,88.817902
17,k_proj,blk.17.attn_k.weight,Q4_0,4096,4096,32,4,88.124365
17,v_proj,blk.17.attn_v.weight,Q4_0,4096,4096,32,4,88.772993
17,o_proj,blk.17.attn_output.weight,Q4_0,4096,4096,32,4,88.744976
17,ffn_gate,blk.17.ffn_gate.weight,Q4_0,4096,11008,32,4,239.695548
17,ffn_up,blk.17.ffn_up.weight,Q4_0,4096,11008,32,4,238.887088
17,ffn_down,blk.17.ffn_down.weight,Q4_0,11008,4096,32,4,239.865216
18,q_proj,blk.18.attn_q.weight,Q4_0,4096,4096,32,4,88.308310
18,k_proj,blk.18.attn_k.weight,Q4_0,4096,4096,32,4,88.935931
18,v_proj,blk.18.attn_v.weight,Q4_0,4096,4096,32,4,88.694720
18,o_proj,blk.18.attn_output.weight,Q4_0,4096,4096,32,4,88.047220
18,ffn_gate,blk.18.ffn_gate.weight,Q4_0,4096,11008,32,4,237.372257
18,ffn_up,blk.18.ffn_up.weight,Q4_0,4096,11008,32,4,240.719976
18,ffn_down,blk.18.ffn_down.weight,Q4_0,11008,4096,32,4,240.906551
19,q_proj,blk.19.attn_q.weight,Q4_0,4096,4096,32,4,86.653492
19,k_proj,blk.19.attn_k.weight,Q4_0,4096,4096,32,4,88.756945
19,v_proj,blk.19.attn_v.weight,Q4_0,4096,4096,32,4,89.096999
19,o_proj,blk.19.attn_output.weight,Q4_0,4096,4096,32,4,87.808930
19,ffn_gate,blk.19.ffn_gate.weight,Q4_0,4096,11008,32,4,237.311131
19,ffn_up,blk.19.ffn_up.weight,Q4_0,4096,11008,32,4,236.907951
19,ffn_down,blk.19.ffn_down.weight,Q4_0,11008,4096,32,4,240.582861
20,q_proj,blk.20.attn_q.weight,Q4_0,4096,4096,32,4,87.592405
20,k_proj,blk.20.attn_k.weight,Q4_0,4096,4096,32,4,88.477997
20,v_proj,blk.20.attn_v.weight,Q4_0,4096,4096,32,4,88.595730
20,o_proj,blk.20.attn_output.weight,Q4_0,4096,4096,32,4,88.322243
20,ffn_gate,blk.20.ffn_gate.weight,Q4_0,4096,11008,32,4,238.249942
20,ffn_up,blk.20.ffn_up.weight,Q4_0,4096,11008,32,4,237.832087
20,ffn_down,blk.20.ffn_down.weight,Q4_0,11008,4096,32,4,239.286668
21,q_proj,blk.21.attn_q.weight,Q4_0,4096,4096,32,4,87.895097
21,k_proj,blk.21.attn_k.weight,Q4_0,4096,4096,32,4,87.677900
21,v_proj,blk.21.attn_v.weight,Q4_0,4096,4096,32,4,87.923153
21,o_proj,blk.21.attn_output.weight,Q4_0,4096,4096,32,4,87.491173
21,ffn_gate,blk.21.ffn_gate.weight,Q4_0,4096,11008,32,4,238.666974
21,ffn_up,blk.21.ffn_up.weight,Q4_0,4096,11008,32,4,237.773693
21,ffn_down,blk.21.ffn_down.weight,Q4_0,11008,4096,32,4,240.232803
22,q_proj,blk.22.attn_q.weight,Q4_0,4096,4096,32,4,89.825941
22,k_proj,blk.22.attn_k.weight,Q4_0,4096,4096,32,4,87.742692
22,v_proj,blk.22.attn_v.weight,Q4_0,4096,4096,32,4,88.073239
22,o_proj,blk.22.attn_output.weight,Q4_0,4096,4096,32,4,89.798472
22,ffn_gate,blk.22.ffn_gate.weight,Q4_0,4096,11008,32,4,242.168308
22,ffn_up,blk.22.ffn_up.weight,Q4_0,4096,11008,32,4,235.321906
22,ffn_down,blk.22.ffn_down.weight,Q4_0,11008,4096,32,4,240.928595
23,q_proj,blk.23.attn_q.weight,Q4_0,4096,4096,32,4,89.656015
23,k_proj,blk.23.attn_k.weight,Q4_0,4096,4096,32,4,88.572800
23,v_proj,blk.23.attn_v.weight,Q4_0,4096,4096,32,4,88.075461
23,o_proj,blk.23.attn_output.weight,Q4_0,4096,4096,32,4,88.352578
23,ffn_gate,blk.23.ffn_gate.weight,Q4_0,4096,11008,32,4,240.756787
23,ffn_up,blk.23.ffn_up.weight,Q4_0,4096,11008,32,4,239.830461
23,ffn_down,blk.23.ffn_down.weight,Q4_0,11008,4096,32,4,239.642592
24,q_proj,blk.24.attn_q.weight,Q4_0,4096,4096,32,4,88.137122
24,k_proj,blk.24.attn_k.weight,Q4_0,4096,4096,32,4,88.830013
24,v_proj,blk.24.attn_v.weight,Q4_0,4096,4096,32,4,88.021072
24,o_proj,blk.24.attn_output.weight,Q4_0,4096,4096,32,4,88.500989
24,ffn_gate,blk.24.ffn_gate.weight,Q4_0,4096,11008,32,4,237.487637
24,ffn_up,blk.24.ffn_up.weight,Q4_0,4096,11008,32,4,236.105300
24,ffn_down,blk.24.ffn_down.weight,Q4_0,11008,4096,32,4,240.431183
25,q_proj,blk.25.attn_q.weight,Q4_0,4096,4096,32,4,88.556763
25,k_proj,blk.25.attn_k.weight,Q4_0,4096,4096,32,4,88.030381
25,v_proj,blk.25.attn_v.weight,Q4_0,4096,4096,32,4,86.625270
25,o_proj,blk.25.attn_output.weight,Q4_0,4096,4096,32,4,88.871717
25,ffn_gate,blk.25.ffn_gate.weight,Q4_0,4096,11008,32,4,237.700649
25,ffn_up,blk.25.ffn_up.weight,Q4_0,4096,11008,32,4,236.667494
25,ffn_down,blk.25.ffn_down.weight,Q4_0,11008,4096,32,4,239.673526
26,q_proj,blk.26.attn_q.weight,Q4_0,4096,4096,32,4,87.803381
26,k_proj,blk.26.attn_k.weight,Q4_0,4096,4096,32,4,89.055486
26,v_proj,blk.26.attn_v.weight,Q4_0,4096,4096,32,4,89.068612
26,o_proj,blk.26.attn_output.weight,Q4_0,4096,4096,32,4,90.075881
26,ffn_gate,blk.26.ffn_gate.weight,Q4_0,4096,11008,32,4,238.535398
26,ffn_up,blk.26.ffn_up.weight,Q4_0,4096,11008,32,4,237.133414
26,ffn_down,blk.26.ffn_down.weight,Q4_0,11008,4096,32,4,239.493600
27,q_proj,blk.27.attn_q.weight,Q4_0,4096,4096,32,4,88.710518
27,k_proj,blk.27.attn_k.weight,Q4_0,4096,4096,32,4,87.337066
27,v_proj,blk.27.attn_v.weight,Q4_0,4096,4096,32,4,88.724934
27,o_proj,blk.27.attn_output.weight,Q4_0,4096,4096,32,4,89.566302
27,ffn_gate,blk.27.ffn_gate.weight,Q4_0,4096,11008,32,4,239.295021
27,ffn_up,blk.27.ffn_up.weight,Q4_0,4096,11008,32,4,238.028003
27,ffn_down,blk.27.ffn_down.weight,Q4_0,11008,4096,32,4,240.167732
28,q_proj,blk.28.attn_q.weight,Q4_0,4096,4096,32,4,90.118909
28,k_proj,blk.28.attn_k.weight,Q4_0,4096,4096,32,4,86.921719
28,v_proj,blk.28.attn_v.weight,Q4_0,4096,4096,32,4,87.393894
28,o_proj,blk.28.attn_output.weight,Q4_0,4096,4096,32,4,86.938929
28,ffn_gate,blk.28.ffn_gate.weight,Q4_0,4096,11008,32,4,235.393531
28,ffn_up,blk.28.ffn_up.weight,Q4_0,4096,11008,32,4,239.632980
28,ffn_down,blk.28.ffn_down.weight,Q4_0,11008,4096,32,4,240.182732
29,q_proj,blk.29.attn_q.weight,Q4_0,4096,4096,32,4,89.151817
29,k_proj,blk.29.attn_k.weight,Q4_0,4096,4096,32,4,87.224624
29,v_proj,blk.29.attn_v.weight,Q4_0,4096,4096,32,4,88.640677
29,o_proj,blk.29.attn_output.weight,Q4_0,4096,4096,32,4,87.793548
29,ffn_gate,blk.29.ffn_gate.weight,Q4_0,4096,11008,32,4,236.593872
29,ffn_up,blk.29.ffn_up.weight,Q4_0,4096,11008,32,4,237.342128
29,ffn_down,blk.29.ffn_down.weight,Q4_0,11008,4096,32,4,241.295231
30,q_proj,blk.30.attn_q.weight,Q4_0,4096,4096,32,4,89.947649
30,k_proj,blk.30.attn_k.weight,Q4_0,4096,4096,32,4,87.173198
30,v_proj,blk.30.attn_v.weight,Q4_0,4096,4096,32,4,86.974314
30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,32,4,87.219763
30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,32,4,237.600079
30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,32,4,239.089138
30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,32,4,240.393069
31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,32,4,87.408005
31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,32,4,89.815411
31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,32,4,88.987787
31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,32,4,86.919987
31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,32,4,237.327672
31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,32,4,236.341636
31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,32,4,240.742343
-1,output,output.weight,Q6_K,4096,32000,1,17,3391.354899
0,q_proj,blk.0.attn_q.weight,Q4_0,4096,4096,1,16,16.102134
0,k_proj,blk.0.attn_k.weight,Q4_0,4096,4096,1,16,15.668415
0,v_proj,blk.0.attn_v.weight,Q4_0,4096,4096,1,16,15.707324
0,o_proj,blk.0.attn_output.weight,Q4_0,4096,4096,1,16,16.154466
0,ffn_gate,blk.0.ffn_gate.weight,Q4_0,4096,11008,1,16,41.977604
0,ffn_up,blk.0.ffn_up.weight,Q4_0,4096,11008,1,16,42.044273
0,ffn_down,blk.0.ffn_down.weight,Q4_0,11008,4096,1,16,42.956414
1,q_proj,blk.1.attn_q.weight,Q4_0,4096,4096,1,16,15.676291
1,k_proj,blk.1.attn_k.weight,Q4_0,4096,4096,1,16,15.705823
1,v_proj,blk.1.attn_v.weight,Q4_0,4096,4096,1,16,15.680804
1,o_proj,blk.1.attn_output.weight,Q4_0,4096,4096,1,16,16.116884
1,ffn_gate,blk.1.ffn_gate.weight,Q4_0,4096,11008,1,16,41.837194
1,ffn_up,blk.1.ffn_up.weight,Q4_0,4096,11008,1,16,41.970428
1,ffn_down,blk.1.ffn_down.weight,Q4_0,11008,4096,1,16,42.864764
2,q_proj,blk.2.attn_q.weight,Q4_0,4096,4096,1,16,15.742932
2,k_proj,blk.2.attn_k.weight,Q4_0,4096,4096,1,16,16.632050
2,v_proj,blk.2.attn_v.weight,Q4_0,4096,4096,1,16,17.442718
2,o_proj,blk.2.attn_output.weight,Q4_0,4096,4096,1,16,16.137584
2,ffn_gate,blk.2.ffn_gate.weight,Q4_0,4096,11008,1,16,41.821268
2,ffn_up,blk.2.ffn_up.weight,Q4_0,4096,11008,1,16,42.025368
2,ffn_down,blk.2.ffn_down.weight,Q4_0,11008,4096,1,16,42.865003
3,q_proj,blk.3.attn_q.weight,Q4_0,4096,4096,1,16,15.770818
3,k_proj,blk.3.attn_k.weight,Q4_0,4096,4096,1,16,15.648779
3,v_proj,blk.3.attn_v.weight,Q4_0,4096,4096,1,16,15.637844
3,o_proj,blk.3.attn_output.weight,Q4_0,4096,4096,1,16,16.059857
3,ffn_gate,blk.3.ffn_gate.weight,Q4_0,4096,11008,1,16,42.121585
3,ffn_up,blk.3.ffn_up.weight,Q4_0,4096,11008,1,16,42.365679
3,ffn_down,blk.3.ffn_down.weight,Q4_0,11008,4096,1,16,42.854808
4,q_proj,blk.4.attn_q.weight,Q4_0,4096,4096,1,16,15.719207
4,k_proj,blk.4.attn_k.weight,Q4_0,4096,4096,1,16,15.651632
4,v_proj,blk.4.attn_v.weight,Q4_0,4096,4096,1,16,17.282601
4,o_proj,blk.4.attn_output.weight,Q4_0,4096,4096,1,16,18.163107
4,ffn_gate,blk.4.ffn_gate.weight,Q4_0,4096,11008,1,16,42.807131
4,ffn_up,blk.4.ffn_up.weight,Q4_0,4096,11008,1,16,41.990770
4,ffn_down,blk.4.ffn_down.weight,Q4_0,11008,4096,1,16,42.780441
5,q_proj,blk.5.attn_q.weight,Q4_0,4096,4096,1,16,18.530807
5,k_proj,blk.5.attn_k.weight,Q4_0,4096,4096,1,16,16.114546
5,v_proj,blk.5.attn_v.weight,Q4_0,4096,4096,1,16,15.828919
5,o_proj,blk.5.attn_output.weight,Q4_0,4096,4096,1,16,16.093699
5,ffn_gate,blk.5.ffn_gate.weight,Q4_0,4096,11008,1,16,42.049122
5,ffn_up,blk.5.ffn_up.weight,Q4_0,4096,11008,1,16,41.816847
5,ffn_down,blk.5.ffn_down.weight,Q4_0,11008,4096,1,16,42.743896
6,q_proj,blk.6.attn_q.weight,Q4_0,4096,4096,1,16,15.687530
6,k_proj,blk.6.attn_k.weight,Q4_0,4096,4096,1,16,15.669479
6,v_proj,blk.6.attn_v.weight,Q4_0,4096,4096,1,16,15.641183
6,o_proj,blk.6.attn_output.weight,Q4_0,4096,4096,1,16,16.098964
6,ffn_gate,blk.6.ffn_gate.weight,Q4_0,4096,11008,1,16,41.914564
6,ffn_up,blk.6.ffn_up.weight,Q4_0,4096,11008,1,16,41.822829
6,ffn_down,blk.6.ffn_down.weight,Q4_0,11008,4096,1,16,42.739395
7,q_proj,blk.7.attn_q.weight,Q4_0,4096,4096,1,16,15.712622
7,k_proj,blk.7.attn_k.weight,Q4_0,4096,4096,1,16,15.713339
7,v_proj,blk.7.attn_v.weight,Q4_0,4096,4096,1,16,15.667075
7,o_proj,blk.7.attn_output.weight,Q4_0,4096,4096,1,16,16.068355
7,ffn_gate,blk.7.ffn_gate.weight,Q4_0,4096,11008,1,16,42.124132
7,ffn_up,blk.7.ffn_up.weight,Q4_0,4096,11008,1,16,41.839745
7,ffn_down,blk.7.ffn_down.weight,Q4_0,11008,4096,1,16,42.824967
8,q_proj,blk.8.attn_q.weight,Q4_0,4096,4096,1,16,15.668921
8,k_proj,blk.8.attn_k.weight,Q4_0,4096,4096,1,16,15.644631
8,v_proj,blk.8.attn_v.weight,Q4_0,4096,4096,1,16,15.628772
8,o_proj,blk.8.attn_output.weight,Q4_0,4096,4096,1,16,16.029185
8,ffn_gate,blk.8.ffn_gate.weight,Q4_0,4096,11008,1,16,41.879413
8,ffn_up,blk.8.ffn_up.weight,Q4_0,4096,11008,1,16,41.921289
8,ffn_down,blk.8.ffn_down.weight,Q4_0,11008,4096,1,16,42.766619
9,q_proj,blk.9.attn_q.weight,Q4_0,4096,4096,1,16,15.681982
9,k_proj,blk.9.attn_k.weight,Q4_0,4096,4096,1,16,15.647770
9,v_proj,blk.9.attn_v.weight,Q4_0,4096,4096,1,16,15.643771
9,o_proj,blk.9.attn_output.weight,Q4_0,4096,4096,1,16,16.096337
9,ffn_gate,blk.9.ffn_gate.weight,Q4_0,4096,11008,1,16,41.908448
9,ffn_up,blk.9.ffn_up.weight,Q4_0,4096,11008,1,16,41.929734
9,ffn_down,blk.9.ffn_down.weight,Q4_0,11008,4096,1,16,42.778743
10,q_proj,blk.10.attn_q.weight,Q4_0,4096,4096,1,16,15.790790
10,k_proj,blk.10.attn_k.weight,Q4_0,4096,4096,1,16,15.671309
10,v_proj,blk.10.attn_v.weight,Q4_0,4096,4096,1,16,15.635706
10,o_proj,blk.10.attn_output.weight,Q4_0,4096,4096,1,16,16.068866
10,ffn_gate,blk.10.ffn_gate.weight,Q4_0,4096,11008,1,16,41.888515
10,ffn_up,blk.10.ffn_up.weight,Q4_0,4096,11008,1,16,42.034533
10,ffn_down,blk.10.ffn_down.weight,Q4_0,11008,4096,1,16,42.820111
11,q_proj,blk.11.attn_q.weight,Q4_0,4096,4096,1,16,15.681471
11,k_proj,blk.11.attn_k.weight,Q4_0,4096,4096,1,16,15.660567
11,v_proj,blk.11.attn_v.weight,Q4_0,4096,4096,1,16,15.673929
11,o_proj,blk.11.attn_output.weight,Q4_0,4096,4096,1,16,16.051320
11,ffn_gate,blk.11.ffn_gate.weight,Q4_0,4096,11008,1,16,41.914035
11,ffn_up,blk.11.ffn_up.weight,Q4_0,4096,11008,1,16,42.386080
11,ffn_down,blk.11.ffn_down.weight,Q4_0,11008,4096,1,16,42.806537
12,q_proj,blk.12.attn_q.weight,Q4_0,4096,4096,1,16,15.768033
12,k_proj,blk.12.attn_k.weight,Q4_0,4096,4096,1,16,15.645802
12,v_proj,blk.12.attn_v.weight,Q4_0,4096,4096,1,16,15.643578
12,o_proj,blk.12.attn_output.weight,Q4_0,4096,4096,1,16,16.119274
12,ffn_gate,blk.12.ffn_gate.weight,Q4_0,4096,11008,1,16,41.783980
12,ffn_up,blk.12.ffn_up.weight,Q4_0,4096,11008,1,16,41.908991
12,ffn_down,blk.12.ffn_down.weight,Q4_0,11008,4096,1,16,42.820115
13,q_proj,blk.13.attn_q.weight,Q4_0,4096,4096,1,16,15.710332
13,k_proj,blk.13.attn_k.weight,Q4_0,4096,4096,1,16,15.723665
13,v_proj,blk.13.attn_v.weight,Q4_0,4096,4096,1,16,15.664476
13,o_proj,blk.13.attn_output.weight,Q4_0,4096,4096,1,16,16.057768
13,ffn_gate,blk.13.ffn_gate.weight,Q4_0,4096,11008,1,16,41.853577
13,ffn_up,blk.13.ffn_up.weight,Q4_0,4096,11008,1,16,41.918031
13,ffn_down,blk.13.ffn_down.weight,Q4_0,11008,4096,1,16,42.843401
14,q_proj,blk.14.attn_q.weight,Q4_0,4096,4096,1,16,15.632365
14,k_proj,blk.14.attn_k.weight,Q4_0,4096,4096,1,16,15.646094
14,v_proj,blk.14.attn_v.weight,Q4_0,4096,4096,1,16,15.651677
14,o_proj,blk.14.attn_output.weight,Q4_0,4096,4096,1,16,16.022544
14,ffn_gate,blk.14.ffn_gate.weight,Q4_0,4096,11008,1,16,42.660592
14,ffn_up,blk.14.ffn_up.weight,Q4_0,4096,11008,1,16,42.018127
14,ffn_down,blk.14.ffn_down.weight,Q4_0,11008,4096,1,16,42.852224
15,q_proj,blk.15.attn_q.weight,Q4_0,4096,4096,1,16,15.654658
