phase,layer,kind,tensor,type,cols,rows,batch,calls,ms
prefill,4,q_proj,blk.4.attn_q.weight,Q4_0,4096,4096,32,4,104.470603
prefill,4,k_proj,blk.4.attn_k.weight,Q4_0,4096,4096,32,4,103.774929
prefill,4,v_proj,blk.4.attn_v.weight,Q4_0,4096,4096,32,4,104.860031
prefill,4,o_proj,blk.4.attn_output.weight,Q4_0,4096,4096,32,4,102.577214
prefill,4,ffn_gate,blk.4.ffn_gate.weight,Q4_0,4096,11008,32,4,278.968721
prefill,4,ffn_up,blk.4.ffn_up.weight,Q4_0,4096,11008,32,4,278.535366
prefill,4,ffn_down,blk.4.ffn_down.weight,Q4_0,11008,4096,32,4,346.886874
prefill,5,q_proj,blk.5.attn_q.weight,Q4_0,4096,4096,32,4,105.181042
prefill,5,k_proj,blk.5.attn_k.weight,Q4_0,4096,4096,32,4,103.577511
prefill,5,v_proj,blk.5.attn_v.weight,Q4_0,4096,4096,32,4,104.731266
prefill,5,o_proj,blk.5.attn_output.weight,Q4_0,4096,4096,32,4,102.273389
prefill,5,ffn_gate,blk.5.ffn_gate.weight,Q4_0,4096,11008,32,4,279.527279
prefill,5,ffn_up,blk.5.ffn_up.weight,Q4_0,4096,11008,32,4,278.899063
prefill,5,ffn_down,blk.5.ffn_down.weight,Q4_0,11008,4096,32,4,325.354412
prefill,6,q_proj,blk.6.attn_q.weight,Q4_0,4096,4096,32,4,103.160076
prefill,6,k_proj,blk.6.attn_k.weight,Q4_0,4096,4096,32,4,102.486815
prefill,6,v_proj,blk.6.attn_v.weight,Q4_0,4096,4096,32,4,103.440712
prefill,6,o_proj,blk.6.attn_output.weight,Q4_0,4096,4096,32,4,103.765240
prefill,6,ffn_gate,blk.6.ffn_gate.weight,Q4_0,4096,11008,32,4,279.244167
prefill,6,ffn_up,blk.6.ffn_up.weight,Q4_0,4096,11008,32,4,275.894877
prefill,6,ffn_down,blk.6.ffn_down.weight,Q4_0,11008,4096,32,4,340.521606
prefill,7,q_proj,blk.7.attn_q.weight,Q4_0,4096,4096,32,4,103.495177
prefill,7,k_proj,blk.7.attn_k.weight,Q4_0,4096,4096,32,4,103.768093
prefill,7,v_proj,blk.7.attn_v.weight,Q4_0,4096,4096,32,4,104.136747
prefill,7,o_proj,blk.7.attn_output.weight,Q4_0,4096,4096,32,4,104.029831
prefill,7,ffn_gate,blk.7.ffn_gate.weight,Q4_0,4096,11008,32,4,279.034575
prefill,7,ffn_up,blk.7.ffn_up.weight,Q4_0,4096,11008,32,4,278.742812
prefill,7,ffn_down,blk.7.ffn_down.weight,Q4_0,11008,4096,32,4,322.379114
prefill,8,q_proj,blk.8.attn_q.weight,Q4_0,4096,4096,32,4,103.992691
prefill,8,k_proj,blk.8.attn_k.weight,Q4_0,4096,4096,32,4,102.408276
prefill,8,v_proj,blk.8.attn_v.weight,Q4_0,4096,4096,32,4,104.246763
prefill,8,o_proj,blk.8.attn_output.weight,Q4_0,4096,4096,32,4,104.917792
prefill,8,ffn_gate,blk.8.ffn_gate.weight,Q4_0,4096,11008,32,4,281.748121
prefill,8,ffn_up,blk.8.ffn_up.weight,Q4_0,4096,11008,32,4,277.678598
prefill,8,ffn_down,blk.8.ffn_down.weight,Q4_0,11008,4096,32,4,332.310016
prefill,9,q_proj,blk.9.attn_q.weight,Q4_0,4096,4096,32,4,102.453961
prefill,9,k_proj,blk.9.attn_k.weight,Q4_0,4096,4096,32,4,104.011454
prefill,9,v_proj,blk.9.attn_v.weight,Q4_0,4096,4096,32,4,103.475861
prefill,9,o_proj,blk.9.attn_output.weight,Q4_0,4096,4096,32,4,104.503698
prefill,9,ffn_gate,blk.9.ffn_gate.weight,Q4_0,4096,11008,32,4,281.370175
prefill,9,ffn_up,blk.9.ffn_up.weight,Q4_0,4096,11008,32,4,277.598629
prefill,9,ffn_down,blk.9.ffn_down.weight,Q4_0,11008,4096,32,4,330.929090
prefill,10,q_proj,blk.10.attn_q.weight,Q4_0,4096,4096,32,4,103.580278
prefill,10,k_proj,blk.10.attn_k.weight,Q4_0,4096,4096,32,4,102.114841
prefill,10,v_proj,blk.10.attn_v.weight,Q4_0,4096,4096,32,4,104.409704
prefill,10,o_proj,blk.10.attn_output.weight,Q4_0,4096,4096,32,4,103.497221
prefill,10,ffn_gate,blk.10.ffn_gate.weight,Q4_0,4096,11008,32,4,279.575943
prefill,10,ffn_up,blk.10.ffn_up.weight,Q4_0,4096,11008,32,4,283.314365
prefill,10,ffn_down,blk.10.ffn_down.weight,Q4_0,11008,4096,32,4,337.169918
prefill,11,q_proj,blk.11.attn_q.weight,Q4_0,4096,4096,32,4,102.695409
prefill,11,k_proj,blk.11.attn_k.weight,Q4_0,4096,4096,32,4,104.117963
prefill,11,v_proj,blk.11.attn_v.weight,Q4_0,4096,4096,32,4,102.881457
prefill,11,o_proj,blk.11.attn_output.weight,Q4_0,4096,4096,32,4,103.594819
prefill,11,ffn_gate,blk.11.ffn_gate.weight,Q4_0,4096,11008,32,4,278.912272
prefill,11,ffn_up,blk.11.ffn_up.weight,Q4_0,4096,11008,32,4,280.564791
prefill,11,ffn_down,blk.11.ffn_down.weight,Q4_0,11008,4096,32,4,335.563892
prefill,12,q_proj,blk.12.attn_q.weight,Q4_0,4096,4096,32,4,103.344116
prefill,12,k_proj,blk.12.attn_k.weight,Q4_0,4096,4096,32,4,103.927177
prefill,12,v_proj,blk.12.attn_v.weight,Q4_0,4096,4096,32,4,103.217392
prefill,12,o_proj,blk.12.attn_output.weight,Q4_0,4096,4096,32,4,104.522282
prefill,12,ffn_gate,blk.12.ffn_gate.weight,Q4_0,4096,11008,32,4,284.029372
prefill,12,ffn_up,blk.12.ffn_up.weight,Q4_0,4096,11008,32,4,281.407848
prefill,12,ffn_down,blk.12.ffn_down.weight,Q4_0,11008,4096,32,4,326.640658
prefill,13,q_proj,blk.13.attn_q.weight,Q4_0,4096,4096,32,4,102.465308
prefill,13,k_proj,blk.13.attn_k.weight,Q4_0,4096,4096,32,4,103.834267
prefill,13,v_proj,blk.13.attn_v.weight,Q4_0,4096,4096,32,4,105.097145
prefill,13,o_proj,blk.13.attn_output.weight,Q4_0,4096,4096,32,4,103.652621
prefill,13,ffn_gate,blk.13.ffn_gate.weight,Q4_0,4096,11008,32,4,280.178121
prefill,13,ffn_up,blk.13.ffn_up.weight,Q4_0,4096,11008,32,4,279.472199
prefill,13,ffn_down,blk.13.ffn_down.weight,Q4_0,11008,4096,32,4,329.113088
prefill,14,q_proj,blk.14.attn_q.weight,Q4_0,4096,4096,32,4,102.839399
prefill,14,k_proj,blk.14.attn_k.weight,Q4_0,4096,4096,32,4,103.898818
prefill,14,v_proj,blk.14.attn_v.weight,Q4_0,4096,4096,32,4,104.381414
prefill,14,o_proj,blk.14.attn_output.weight,Q4_0,4096,4096,32,4,105.010933
prefill,14,ffn_gate,blk.14.ffn_gate.weight,Q4_0,4096,11008,32,4,281.814959
prefill,14,ffn_up,blk.14.ffn_up.weight,Q4_0,4096,11008,32,4,281.495164
prefill,14,ffn_down,blk.14.ffn_down.weight,Q4_0,11008,4096,32,4,320.219179
prefill,15,q_proj,blk.15.attn_q.weight,Q4_0,4096,4096,32,4,102.912271
prefill,15,k_proj,blk.15.attn_k.weight,Q4_0,4096,4096,32,4,101.944283
prefill,15,v_proj,blk.15.attn_v.weight,Q4_0,4096,4096,32,4,104.622126
prefill,15,o_proj,blk.15.attn_output.weight,Q4_0,4096,4096,32,4,103.216402
prefill,15,ffn_gate,blk.15.ffn_gate.weight,Q4_0,4096,11008,32,4,280.648434
prefill,15,ffn_up,blk.15.ffn_up.weight,Q4_0,4096,11008,32,4,282.074542
prefill,15,ffn_down,blk.15.ffn_down.weight,Q4_0,11008,4096,32,4,313.125841
prefill,16,q_proj,blk.16.attn_q.weight,Q4_0,4096,4096,32,4,102.294540
prefill,16,k_proj,blk.16.attn_k.weight,Q4_0,4096,4096,32,4,102.375829
prefill,16,v_proj,blk.16.attn_v.weight,Q4_0,4096,4096,32,4,104.089569
prefill,16,o_proj,blk.16.attn_output.weight,Q4_0,4096,4096,32,4,103.336319
prefill,16,ffn_gate,blk.16.ffn_gate.weight,Q4_0,4096,11008,32,4,282.287495
prefill,16,ffn_up,blk.16.ffn_up.weight,Q4_0,4096,11008,32,4,278.955577
prefill,16,ffn_down,blk.16.ffn_down.weight,Q4_0,11008,4096,32,4,323.109454
prefill,17,q_proj,blk.17.attn_q.weight,Q4_0,4096,4096,32,4,103.588958
prefill,17,k_proj,blk.17.attn_k.weight,Q4_0,4096,4096,32,4,104.460917
prefill,17,v_proj,blk.17.attn_v.weight,Q4_0,4096,4096,32,4,105.759253
prefill,17,o_proj,blk.17.attn_output.weight,Q4_0,4096,4096,32,4,101.805754
prefill,17,ffn_gate,blk.17.ffn_gate.weight,Q4_0,4096,11008,32,4,280.338117
prefill,17,ffn_up,blk.17.ffn_up.weight,Q4_0,4096,11008,32,4,276.633136
prefill,17,ffn_down,blk.17.ffn_down.weight,Q4_0,11008,4096,32,4,331.156811
prefill,18,q_proj,blk.18.attn_q.weight,Q4_0,4096,4096,32,4,103.788621
prefill,18,k_proj,blk.18.attn_k.weight,Q4_0,4096,4096,32,4,103.545567
prefill,18,v_proj,blk.18.attn_v.weight,Q4_0,4096,4096,32,4,103.160484
prefill,18,o_proj,blk.18.attn_output.weight,Q4_0,4096,4096,32,4,104.367034
prefill,18,ffn_gate,blk.18.ffn_gate.weight,Q4_0,4096,11008,32,4,280.566614
prefill,18,ffn_up,blk.18.ffn_up.weight,Q4_0,4096,11008,32,4,278.059129
prefill,18,ffn_down,blk.18.ffn_down.weight,Q4_0,11008,4096,32,4,324.367063
prefill,19,q_proj,blk.19.attn_q.weight,Q4_0,4096,4096,32,4,101.857993
prefill,19,k_proj,blk.19.attn_k.weight,Q4_0,4096,4096,32,4,102.779307
prefill,19,v_proj,blk.19.attn_v.weight,Q4_0,4096,4096,32,4,103.598527
prefill,19,o_proj,blk.19.attn_output.weight,Q4_0,4096,4096,32,4,103.402604
prefill,19,ffn_gate,blk.19.ffn_gate.weight,Q4_0,4096,11008,32,4,278.389928
prefill,19,ffn_up,blk.19.ffn_up.weight,Q4_0,4096,11008,32,4,276.069166
prefill,19,ffn_down,blk.19.ffn_down.weight,Q4_0,11008,4096,32,4,312.218521
prefill,20,q_proj,blk.20.attn_q.weight,Q4_0,4096,4096,32,4,101.226813
prefill,20,k_proj,blk.20.attn_k.weight,Q4_0,4096,4096,32,4,102.736052
prefill,20,v_proj,blk.20.attn_v.weight,Q4_0,4096,4096,32,4,104.995343
prefill,20,o_proj,blk.20.attn_output.weight,Q4_0,4096,4096,32,4,102.521359
prefill,20,ffn_gate,blk.20.ffn_gate.weight,Q4_0,4096,11008,32,4,280.954528
prefill,20,ffn_up,blk.20.ffn_up.weight,Q4_0,4096,11008,32,4,278.300725
prefill,20,ffn_down,blk.20.ffn_down.weight,Q4_0,11008,4096,32,4,320.767849
prefill,21,q_proj,blk.21.attn_q.weight,Q4_0,4096,4096,32,4,103.713795
prefill,21,k_proj,blk.21.attn_k.weight,Q4_0,4096,4096,32,4,105.987711
prefill,21,v_proj,blk.21.attn_v.weight,Q4_0,4096,4096,32,4,103.064266
prefill,21,o_proj,blk.21.attn_output.weight,Q4_0,4096,4096,32,4,102.236478
prefill,21,ffn_gate,blk.21.ffn_gate.weight,Q4_0,4096,11008,32,4,281.770084
prefill,21,ffn_up,blk.21.ffn_up.weight,Q4_0,4096,11008,32,4,278.560015
prefill,21,ffn_down,blk.21.ffn_down.weight,Q4_0,11008,4096,32,4,326.969614
prefill,22,q_proj,blk.22.attn_q.weight,Q4_0,4096,4096,32,4,103.921418
prefill,22,k_proj,blk.22.attn_k.weight,Q4_0,4096,4096,32,4,102.956704
prefill,22,v_proj,blk.22.attn_v.weight,Q4_0,4096,4096,32,4,103.447681
prefill,22,o_proj,blk.22.attn_output.weight,Q4_0,4096,4096,32,4,103.579898
prefill,22,ffn_gate,blk.22.ffn_gate.weight,Q4_0,4096,11008,32,4,285.146729
prefill,22,ffn_up,blk.22.ffn_up.weight,Q4_0,4096,11008,32,4,282.459273
prefill,22,ffn_down,blk.22.ffn_down.weight,Q4_0,11008,4096,32,4,333.618816
prefill,23,q_proj,blk.23.attn_q.weight,Q4_0,4096,4096,32,4,103.834439
prefill,23,k_proj,blk.23.attn_k.weight,Q4_0,4096,4096,32,4,104.234872
prefill,23,v_proj,blk.23.attn_v.weight,Q4_0,4096,4096,32,4,104.724869
prefill,23,o_proj,blk.23.attn_output.weight,Q4_0,4096,4096,32,4,106.399314
prefill,23,ffn_gate,blk.23.ffn_gate.weight,Q4_0,4096,11008,32,4,281.511830
prefill,23,ffn_up,blk.23.ffn_up.weight,Q4_0,4096,11008,32,4,278.304811
prefill,23,ffn_down,blk.23.ffn_down.weight,Q4_0,11008,4096,32,4,335.932555
prefill,24,q_proj,blk.24.attn_q.weight,Q4_0,4096,4096,32,4,104.340899
prefill,24,k_proj,blk.24.attn_k.weight,Q4_0,4096,4096,32,4,102.742209
prefill,24,v_proj,blk.24.attn_v.weight,Q4_0,4096,4096,32,4,104.949651
prefill,24,o_proj,blk.24.attn_output.weight,Q4_0,4096,4096,32,4,102.643535
prefill,24,ffn_gate,blk.24.ffn_gate.weight,Q4_0,4096,11008,32,4,277.951817
prefill,24,ffn_up,blk.24.ffn_up.weight,Q4_0,4096,11008,32,4,282.436614
prefill,24,ffn_down,blk.24.ffn_down.weight,Q4_0,11008,4096,32,4,334.136496
prefill,25,q_proj,blk.25.attn_q.weight,Q4_0,4096,4096,32,4,102.717865
prefill,25,k_proj,blk.25.attn_k.weight,Q4_0,4096,4096,32,4,103.119217
prefill,25,v_proj,blk.25.attn_v.weight,Q4_0,4096,4096,32,4,104.571426
prefill,25,o_proj,blk.25.attn_output.weight,Q4_0,4096,4096,32,4,104.706679
prefill,25,ffn_gate,blk.25.ffn_gate.weight,Q4_0,4096,11008,32,4,280.370348
prefill,25,ffn_up,blk.25.ffn_up.weight,Q4_0,4096,11008,32,4,282.687240
prefill,25,ffn_down,blk.25.ffn_down.weight,Q4_0,11008,4096,32,4,328.591532
prefill,26,q_proj,blk.26.attn_q.weight,Q4_0,4096,4096,32,4,102.284977
prefill,26,k_proj,blk.26.attn_k.weight,Q4_0,4096,4096,32,4,102.678717
prefill,26,v_proj,blk.26.attn_v.weight,Q4_0,4096,4096,32,4,105.567831
prefill,26,o_proj,blk.26.attn_output.weight,Q4_0,4096,4096,32,4,103.942815
prefill,26,ffn_gate,blk.26.ffn_gate.weight,Q4_0,4096,11008,32,4,280.930636
prefill,26,ffn_up,blk.26.ffn_up.weight,Q4_0,4096,11008,32,4,278.792138
prefill,26,ffn_down,blk.26.ffn_down.weight,Q4_0,11008,4096,32,4,298.481320
prefill,27,q_proj,blk.27.attn_q.weight,Q4_0,4096,4096,32,4,102.616861
prefill,27,k_proj,blk.27.attn_k.weight,Q4_0,4096,4096,32,4,102.206480
prefill,27,v_proj,blk.27.attn_v.weight,Q4_0,4096,4096,32,4,103.104537
prefill,27,o_proj,blk.27.attn_output.weight,Q4_0,4096,4096,32,4,103.162903
prefill,27,ffn_gate,blk.27.ffn_gate.weight,Q4_0,4096,11008,32,4,283.810685
prefill,27,ffn_up,blk.27.ffn_up.weight,Q4_0,4096,11008,32,4,280.343660
prefill,27,ffn_down,blk.27.ffn_down.weight,Q4_0,11008,4096,32,4,326.278385
prefill,28,q_proj,blk.28.attn_q.weight,Q4_0,4096,4096,32,4,102.444736
prefill,28,k_proj,blk.28.attn_k.weight,Q4_0,4096,4096,32,4,104.149147
prefill,28,v_proj,blk.28.attn_v.weight,Q4_0,4096,4096,32,4,103.054735
prefill,28,o_proj,blk.28.attn_output.weight,Q4_0,4096,4096,32,4,103.604860
prefill,28,ffn_gate,blk.28.ffn_gate.weight,Q4_0,4096,11008,32,4,285.427584
prefill,28,ffn_up,blk.28.ffn_up.weight,Q4_0,4096,11008,32,4,279.195419
prefill,28,ffn_down,blk.28.ffn_down.weight,Q4_0,11008,4096,32,4,330.779203
prefill,29,q_proj,blk.29.attn_q.weight,Q4_0,4096,4096,32,4,103.945360
prefill,29,k_proj,blk.29.attn_k.weight,Q4_0,4096,4096,32,4,106.098957
prefill,29,v_proj,blk.29.attn_v.weight,Q4_0,4096,4096,32,4,104.356681
prefill,29,o_proj,blk.29.attn_output.weight,Q4_0,4096,4096,32,4,102.937756
prefill,29,ffn_gate,blk.29.ffn_gate.weight,Q4_0,4096,11008,32,4,283.323886
prefill,29,ffn_up,blk.29.ffn_up.weight,Q4_0,4096,11008,32,4,280.194437
prefill,29,ffn_down,blk.29.ffn_down.weight,Q4_0,11008,4096,32,4,335.270425
prefill,30,q_proj,blk.30.attn_q.weight,Q4_0,4096,4096,32,4,103.589801
prefill,30,k_proj,blk.30.attn_k.weight,Q4_0,4096,4096,32,4,103.279549
prefill,30,v_proj,blk.30.attn_v.weight,Q4_0,4096,4096,32,4,104.842153
prefill,30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,32,4,103.759721
prefill,30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,32,4,278.459758
prefill,30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,32,4,278.941093
prefill,30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,32,4,318.097756
prefill,31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,32,4,103.256486
prefill,31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,32,4,103.654927
prefill,31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,32,4,103.594334
prefill,31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,32,4,102.988622
prefill,31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,32,4,281.277114
prefill,31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,32,4,280.776963
prefill,31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,32,4,318.352881
prefill,-1,output,output.weight,Q6_K,4096,32000,1,1,375.284007
decode,0,q_proj,blk.0.attn_q.weight,Q4_0,4096,4096,1,16,14.875727
decode,0,k_proj,blk.0.attn_k.weight,Q4_0,4096,4096,1,16,14.449738
decode,0,v_proj,blk.0.attn_v.weight,Q4_0,4096,4096,1,16,14.413226
decode,0,o_proj,blk.0.attn_output.weight,Q4_0,4096,4096,1,16,14.673633
decode,0,ffn_gate,blk.0.ffn_gate.weight,Q4_0,4096,11008,1,16,38.621588
decode,0,ffn_up,blk.0.ffn_up.weight,Q4_0,4096,11008,1,16,39.305418
decode,0,ffn_down,blk.0.ffn_down.weight,Q4_0,11008,4096,1,16,39.983070
decode,1,q_proj,blk.1.attn_q.weight,Q4_0,4096,4096,1,16,14.323279
decode,1,k_proj,blk.1.attn_k.weight,Q4_0,4096,4096,1,16,14.262475
decode,1,v_proj,blk.1.attn_v.weight,Q4_0,4096,4096,1,16,14.286501
decode,1,o_proj,blk.1.attn_output.weight,Q4_0,4096,4096,1,16,14.804104
decode,1,ffn_gate,blk.1.ffn_gate.weight,Q4_0,4096,11008,1,16,38.849881
decode,1,ffn_up,blk.1.ffn_up.weight,Q4_0,4096,11008,1,16,38.980695
decode,1,ffn_down,blk.1.ffn_down.weight,Q4_0,11008,4096,1,16,39.846735
decode,2,q_proj,blk.2.attn_q.weight,Q4_0,4096,4096,1,16,14.331624
decode,2,k_proj,blk.2.attn_k.weight,Q4_0,4096,4096,1,16,14.368241
decode,2,v_proj,blk.2.attn_v.weight,Q4_0,4096,4096,1,16,14.344427
decode,2,o_proj,blk.2.attn_output.weight,Q4_0,4096,4096,1,16,14.741075
decode,2,ffn_gate,blk.2.ffn_gate.weight,Q4_0,4096,11008,1,16,39.154306
decode,2,ffn_up,blk.2.ffn_up.weight,Q4_0,4096,11008,1,16,38.775844
decode,2,ffn_down,blk.2.ffn_down.weight,Q4_0,11008,4096,1,16,39.663498
decode,3,q_proj,blk.3.attn_q.weight,Q4_0,4096,4096,1,16,14.332703
decode,3,k_proj,blk.3.attn_k.weight,Q4_0,4096,4096,1,16,14.345864
decode,3,v_proj,blk.3.attn_v.weight,Q4_0,4096,4096,1,16,14.272543
decode,3,o_proj,blk.3.attn_output.weight,Q4_0,4096,4096,1,16,14.761513
decode,3,ffn_gate,blk.3.ffn_gate.weight,Q4_0,4096,11008,1,16,38.654421
decode,3,ffn_up,blk.3.ffn_up.weight,Q4_0,4096,11008,1,16,38.687321
decode,3,ffn_down,blk.3.ffn_down.weight,Q4_0,11008,4096,1,16,39.778078
decode,4,q_proj,blk.4.attn_q.weight,Q4_0,4096,4096,1,16,14.314902
decode,4,k_proj,blk.4.attn_k.weight,Q4_0,4096,4096,1,16,14.367033
decode,4,v_proj,blk.4.attn_v.weight,Q4_0,4096,4096,1,16,14.304602
decode,4,o_proj,blk.4.attn_output.weight,Q4_0,4096,4096,1,16,14.747879
decode,4,ffn_gate,blk.4.ffn_gate.weight,Q4_0,4096,11008,1,16,38.725010
decode,4,ffn_up,blk.4.ffn_up.weight,Q4_0,4096,11008,1,16,38.806391
decode,4,ffn_down,blk.4.ffn_down.weight,Q4_0,11008,4096,1,16,39.646674
decode,5,q_proj,blk.5.attn_q.weight,Q4_0,4096,4096,1,16,14.308570
decode,5,k_proj,blk.5.attn_k.weight,Q4_0,4096,4096,1,16,14.380786
decode,5,v_proj,blk.5.attn_v.weight,Q4_0,4096,4096,1,16,14.365585
decode,5,o_proj,blk.5.attn_output.weight,Q4_0,4096,4096,1,16,14.766070
decode,5,ffn_gate,blk.5.ffn_gate.weight,Q4_0,4096,11008,1,16,38.709080
decode,5,ffn_up,blk.5.ffn_up.weight,Q4_0,4096,11008,1,16,38.675927
decode,5,ffn_down,blk.5.ffn_down.weight,Q4_0,11008,4096,1,16,39.831064
decode,6,q_proj,blk.6.attn_q.weight,Q4_0,4096,4096,1,16,14.317117
decode,6,k_proj,blk.6.attn_k.weight,Q4_0,4096,4096,1,16,14.394210
decode,6,v_proj,blk.6.attn_v.weight,Q4_0,4096,4096,1,16,14.302778
decode,6,o_proj,blk.6.attn_output.weight,Q4_0,4096,4096,1,16,14.748530
decode,6,ffn_gate,blk.6.ffn_gate.weight,Q4_0,4096,11008,1,16,38.700855
decode,6,ffn_up,blk.6.ffn_up.weight,Q4_0,4096,11008,1,16,38.703260
decode,6,ffn_down,blk.6.ffn_down.weight,Q4_0,11008,4096,1,16,40.245275
decode,7,q_proj,blk.7.attn_q.weight,Q4_0,4096,4096,1,16,14.347593
decode,7,k_proj,blk.7.attn_k.weight,Q4_0,4096,4096,1,16,14.393011
decode,7,v_proj,blk.7.attn_v.weight,Q4_0,4096,4096,1,16,14.350200
decode,7,o_proj,blk.7.attn_output.weight,Q4_0,4096,4096,1,16,14.678382
decode,7,ffn_gate,blk.7.ffn_gate.weight,Q4_0,4096,11008,1,16,38.662503
decode,7,ffn_up,blk.7.ffn_up.weight,Q4_0,4096,11008,1,16,38.700175
decode,7,ffn_down,blk.7.ffn_down.weight,Q4_0,11008,4096,1,16,39.717963
decode,8,q_proj,blk.8.attn_q.weight,Q4_0,4096,4096,1,16,14.439486
decode,8,k_proj,blk.8.attn_k.weight,Q4_0,4096,4096,1,16,14.352806
decode,8,v_proj,blk.8.attn_v.weight,Q4_0,4096,4096,1,16,14.307922
decode,8,o_proj,blk.8.attn_output.weight,Q4_0,4096,4096,1,16,14.680842
decode,8,ffn_gate,blk.8.ffn_gate.weight,Q4_0,4096,11008,1,16,38.709181
decode,8,ffn_up,blk.8.ffn_up.weight,Q4_0,4096,11008,1,16,38.647572
decode,8,ffn_down,blk.8.ffn_down.weight,Q4_0,11008,4096,1,16,39.716603
decode,9,q_proj,blk.9.attn_q.weight,Q4_0,4096,4096,1,16,14.357471
decode,9,k_proj,blk.9.attn_k.weight,Q4_0,4096,4096,1,16,14.387597
decode,9,v_proj,blk.9.attn_v.weight,Q4_0,4096,4096,1,16,14.368500
decode,9,o_proj,blk.9.attn_output.weight,Q4_0,4096,4096,1,16,14.696686
decode,9,ffn_gate,blk.9.ffn_gate.weight,Q4_0,4096,11008,1,16,38.633670
decode,9,ffn_up,blk.9.ffn_up.weight,Q4_0,4096,11008,1,16,38.773291
decode,9,ffn_down,blk.9.ffn_down.weight,Q4_0,11008,4096,1,16,39.633786
decode,10,q_proj,blk.10.attn_q.weight,Q4_0,4096,4096,1,16,14.386879
decode,10,k_proj,blk.10.attn_k.weight,Q4_0,4096,4096,1,16,14.368475
decode,10,v_proj,blk.10.attn_v.weight,Q4_0,4096,4096,1,16,14.348514
decode,10,o_proj,blk.10.attn_output.weight,Q4_0,4096,4096,1,16,14.713094
decode,10,ffn_gate,blk.10.ffn_gate.weight,Q4_0,4096,11008,1,16,39.622355
decode,10,ffn_up,blk.10.ffn_up.weight,Q4_0,4096,11008,1,16,38.614354
decode,10,ffn_down,blk.10.ffn_down.weight,Q4_0,11008,4096,1,16,39.864527
decode,11,q_proj,blk.11.attn_q.weight,Q4_0,4096,4096,1,16,14.308052
decode,11,k_proj,blk.11.attn_k.weight,Q4_0,4096,4096,1,16,14.269668
