phase,layer,kind,tensor,type,cols,rows,batch,calls,ms
prefill,21,ffn_down,blk.21.ffn_down.weight,Q4_0,11008,4096,32,4,343.459547
prefill,22,q_proj,blk.22.attn_q.weight,Q4_0,4096,4096,32,4,111.032887
prefill,22,k_proj,blk.22.attn_k.weight,Q4_0,4096,4096,32,4,111.027628
prefill,22,v_proj,blk.22.attn_v.weight,Q4_0,4096,4096,32,4,111.144760
prefill,22,o_proj,blk.22.attn_output.weight,Q4_0,4096,4096,32,4,114.035833
prefill,22,ffn_gate,blk.22.ffn_gate.weight,Q4_0,4096,11008,32,4,290.228613
prefill,22,ffn_up,blk.22.ffn_up.weight,Q4_0,4096,11008,32,4,295.039409
prefill,22,ffn_down,blk.22.ffn_down.weight,Q4_0,11008,4096,32,4,324.008938
prefill,23,q_proj,blk.23.attn_q.weight,Q4_0,4096,4096,32,4,107.307630
prefill,23,k_proj,blk.23.attn_k.weight,Q4_0,4096,4096,32,4,110.401019
prefill,23,v_proj,blk.23.attn_v.weight,Q4_0,4096,4096,32,4,112.459743
prefill,23,o_proj,blk.23.attn_output.weight,Q4_0,4096,4096,32,4,112.243824
prefill,23,ffn_gate,blk.23.ffn_gate.weight,Q4_0,4096,11008,32,4,296.691411
prefill,23,ffn_up,blk.23.ffn_up.weight,Q4_0,4096,11008,32,4,293.148669
prefill,23,ffn_down,blk.23.ffn_down.weight,Q4_0,11008,4096,32,4,322.833758
prefill,24,q_proj,blk.24.attn_q.weight,Q4_0,4096,4096,32,4,109.769784
prefill,24,k_proj,blk.24.attn_k.weight,Q4_0,4096,4096,32,4,111.531455
prefill,24,v_proj,blk.24.attn_v.weight,Q4_0,4096,4096,32,4,109.452996
prefill,24,o_proj,blk.24.attn_output.weight,Q4_0,4096,4096,32,4,112.496179
prefill,24,ffn_gate,blk.24.ffn_gate.weight,Q4_0,4096,11008,32,4,293.841397
prefill,24,ffn_up,blk.24.ffn_up.weight,Q4_0,4096,11008,32,4,294.598274
prefill,24,ffn_down,blk.24.ffn_down.weight,Q4_0,11008,4096,32,4,327.851122
prefill,25,q_proj,blk.25.attn_q.weight,Q4_0,4096,4096,32,4,109.704756
prefill,25,k_proj,blk.25.attn_k.weight,Q4_0,4096,4096,32,4,109.419824
prefill,25,v_proj,blk.25.attn_v.weight,Q4_0,4096,4096,32,4,111.263757
prefill,25,o_proj,blk.25.attn_output.weight,Q4_0,4096,4096,32,4,112.656056
prefill,25,ffn_gate,blk.25.ffn_gate.weight,Q4_0,4096,11008,32,4,294.910450
prefill,25,ffn_up,blk.25.ffn_up.weight,Q4_0,4096,11008,32,4,295.891952
prefill,25,ffn_down,blk.25.ffn_down.weight,Q4_0,11008,4096,32,4,333.805268
prefill,26,q_proj,blk.26.attn_q.weight,Q4_0,4096,4096,32,4,113.647299
prefill,26,k_proj,blk.26.attn_k.weight,Q4_0,4096,4096,32,4,108.217269
prefill,26,v_proj,blk.26.attn_v.weight,Q4_0,4096,4096,32,4,113.007704
prefill,26,o_proj,blk.26.attn_output.weight,Q4_0,4096,4096,32,4,111.790020
prefill,26,ffn_gate,blk.26.ffn_gate.weight,Q4_0,4096,11008,32,4,296.221700
prefill,26,ffn_up,blk.26.ffn_up.weight,Q4_0,4096,11008,32,4,297.723478
prefill,26,ffn_down,blk.26.ffn_down.weight,Q4_0,11008,4096,32,4,339.474623
prefill,27,q_proj,blk.27.attn_q.weight,Q4_0,4096,4096,32,4,111.121572
prefill,27,k_proj,blk.27.attn_k.weight,Q4_0,4096,4096,32,4,109.078837
prefill,27,v_proj,blk.27.attn_v.weight,Q4_0,4096,4096,32,4,110.612901
prefill,27,o_proj,blk.27.attn_output.weight,Q4_0,4096,4096,32,4,113.292968
prefill,27,ffn_gate,blk.27.ffn_gate.weight,Q4_0,4096,11008,32,4,298.499829
prefill,27,ffn_up,blk.27.ffn_up.weight,Q4_0,4096,11008,32,4,291.360180
prefill,27,ffn_down,blk.27.ffn_down.weight,Q4_0,11008,4096,32,4,293.512860
prefill,28,q_proj,blk.28.attn_q.weight,Q4_0,4096,4096,32,4,108.539805
prefill,28,k_proj,blk.28.attn_k.weight,Q4_0,4096,4096,32,4,109.339227
prefill,28,v_proj,blk.28.attn_v.weight,Q4_0,4096,4096,32,4,109.602584
prefill,28,o_proj,blk.28.attn_output.weight,Q4_0,4096,4096,32,4,112.338776
prefill,28,ffn_gate,blk.28.ffn_gate.weight,Q4_0,4096,11008,32,4,293.862417
prefill,28,ffn_up,blk.28.ffn_up.weight,Q4_0,4096,11008,32,4,294.392737
prefill,28,ffn_down,blk.28.ffn_down.weight,Q4_0,11008,4096,32,4,339.598864
prefill,29,q_proj,blk.29.attn_q.weight,Q4_0,4096,4096,32,4,108.240990
prefill,29,k_proj,blk.29.attn_k.weight,Q4_0,4096,4096,32,4,110.656256
prefill,29,v_proj,blk.29.attn_v.weight,Q4_0,4096,4096,32,4,108.370364
prefill,29,o_proj,blk.29.attn_output.weight,Q4_0,4096,4096,32,4,112.313847
prefill,29,ffn_gate,blk.29.ffn_gate.weight,Q4_0,4096,11008,32,4,298.426029
prefill,29,ffn_up,blk.29.ffn_up.weight,Q4_0,4096,11008,32,4,300.544678
prefill,29,ffn_down,blk.29.ffn_down.weight,Q4_0,11008,4096,32,4,329.978003
prefill,30,q_proj,blk.30.attn_q.weight,Q4_0,4096,4096,32,4,109.579382
prefill,30,k_proj,blk.30.attn_k.weight,Q4_0,4096,4096,32,4,108.845575
prefill,30,v_proj,blk.30.attn_v.weight,Q4_0,4096,4096,32,4,110.228864
prefill,30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,32,4,112.046773
prefill,30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,32,4,295.359784
prefill,30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,32,4,298.239404
prefill,30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,32,4,336.591587
prefill,31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,32,4,109.571266
prefill,31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,32,4,111.347348
prefill,31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,32,4,112.729162
prefill,31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,32,4,111.497593
prefill,31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,32,4,293.118283
prefill,31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,32,4,294.246335
prefill,31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,32,4,335.743547
prefill,-1,output,output.weight,Q6_K,4096,32000,1,1,375.619324
decode,0,q_proj,blk.0.attn_q.weight,Q4_0,4096,4096,1,16,14.679121
decode,0,k_proj,blk.0.attn_k.weight,Q4_0,4096,4096,1,16,14.374286
decode,0,v_proj,blk.0.attn_v.weight,Q4_0,4096,4096,1,16,14.327723
decode,0,o_proj,blk.0.attn_output.weight,Q4_0,4096,4096,1,16,14.791627
decode,0,ffn_gate,blk.0.ffn_gate.weight,Q4_0,4096,11008,1,16,38.813092
decode,0,ffn_up,blk.0.ffn_up.weight,Q4_0,4096,11008,1,16,38.828091
decode,0,ffn_down,blk.0.ffn_down.weight,Q4_0,11008,4096,1,16,39.916983
decode,1,q_proj,blk.1.attn_q.weight,Q4_0,4096,4096,1,16,14.368351
decode,1,k_proj,blk.1.attn_k.weight,Q4_0,4096,4096,1,16,14.500110
decode,1,v_proj,blk.1.attn_v.weight,Q4_0,4096,4096,1,16,15.268640
decode,1,o_proj,blk.1.attn_output.weight,Q4_0,4096,4096,1,16,14.792832
decode,1,ffn_gate,blk.1.ffn_gate.weight,Q4_0,4096,11008,1,16,38.839220
decode,1,ffn_up,blk.1.ffn_up.weight,Q4_0,4096,11008,1,16,38.724594
decode,1,ffn_down,blk.1.ffn_down.weight,Q4_0,11008,4096,1,16,39.945517
decode,2,q_proj,blk.2.attn_q.weight,Q4_0,4096,4096,1,16,14.370332
decode,2,k_proj,blk.2.attn_k.weight,Q4_0,4096,4096,1,16,14.354022
decode,2,v_proj,blk.2.attn_v.weight,Q4_0,4096,4096,1,16,14.388566
decode,2,o_proj,blk.2.attn_output.weight,Q4_0,4096,4096,1,16,14.788983
decode,2,ffn_gate,blk.2.ffn_gate.weight,Q4_0,4096,11008,1,16,38.713637
decode,2,ffn_up,blk.2.ffn_up.weight,Q4_0,4096,11008,1,16,38.854184
decode,2,ffn_down,blk.2.ffn_down.weight,Q4_0,11008,4096,1,16,39.808369
decode,3,q_proj,blk.3.attn_q.weight,Q4_0,4096,4096,1,16,14.360482
decode,3,k_proj,blk.3.attn_k.weight,Q4_0,4096,4096,1,16,14.347266
decode,3,v_proj,blk.3.attn_v.weight,Q4_0,4096,4096,1,16,14.467101
decode,3,o_proj,blk.3.attn_output.weight,Q4_0,4096,4096,1,16,14.813601
decode,3,ffn_gate,blk.3.ffn_gate.weight,Q4_0,4096,11008,1,16,38.761092
decode,3,ffn_up,blk.3.ffn_up.weight,Q4_0,4096,11008,1,16,38.778806
decode,3,ffn_down,blk.3.ffn_down.weight,Q4_0,11008,4096,1,16,40.214836
decode,4,q_proj,blk.4.attn_q.weight,Q4_0,4096,4096,1,16,14.437307
decode,4,k_proj,blk.4.attn_k.weight,Q4_0,4096,4096,1,16,14.341274
decode,4,v_proj,blk.4.attn_v.weight,Q4_0,4096,4096,1,16,14.359410
decode,4,o_proj,blk.4.attn_output.weight,Q4_0,4096,4096,1,16,14.781871
decode,4,ffn_gate,blk.4.ffn_gate.weight,Q4_0,4096,11008,1,16,38.791270
decode,4,ffn_up,blk.4.ffn_up.weight,Q4_0,4096,11008,1,16,38.779406
decode,4,ffn_down,blk.4.ffn_down.weight,Q4_0,11008,4096,1,16,39.943591
decode,5,q_proj,blk.5.attn_q.weight,Q4_0,4096,4096,1,16,14.920227
decode,5,k_proj,blk.5.attn_k.weight,Q4_0,4096,4096,1,16,14.284491
decode,5,v_proj,blk.5.attn_v.weight,Q4_0,4096,4096,1,16,18.125353
decode,5,o_proj,blk.5.attn_output.weight,Q4_0,4096,4096,1,16,17.056478
decode,5,ffn_gate,blk.5.ffn_gate.weight,Q4_0,4096,11008,1,16,38.687037
decode,5,ffn_up,blk.5.ffn_up.weight,Q4_0,4096,11008,1,16,38.781869
decode,5,ffn_down,blk.5.ffn_down.weight,Q4_0,11008,4096,1,16,39.861780
decode,6,q_proj,blk.6.attn_q.weight,Q4_0,4096,4096,1,16,14.378850
decode,6,k_proj,blk.6.attn_k.weight,Q4_0,4096,4096,1,16,14.441178
decode,6,v_proj,blk.6.attn_v.weight,Q4_0,4096,4096,1,16,14.429904
decode,6,o_proj,blk.6.attn_output.weight,Q4_0,4096,4096,1,16,14.737246
decode,6,ffn_gate,blk.6.ffn_gate.weight,Q4_0,4096,11008,1,16,38.779420
decode,6,ffn_up,blk.6.ffn_up.weight,Q4_0,4096,11008,1,16,38.850714
decode,6,ffn_down,blk.6.ffn_down.weight,Q4_0,11008,4096,1,16,39.857810
decode,7,q_proj,blk.7.attn_q.weight,Q4_0,4096,4096,1,16,14.432559
decode,7,k_proj,blk.7.attn_k.weight,Q4_0,4096,4096,1,16,14.424012
decode,7,v_proj,blk.7.attn_v.weight,Q4_0,4096,4096,1,16,14.358232
decode,7,o_proj,blk.7.attn_output.weight,Q4_0,4096,4096,1,16,14.785167
decode,7,ffn_gate,blk.7.ffn_gate.weight,Q4_0,4096,11008,1,16,38.725427
decode,7,ffn_up,blk.7.ffn_up.weight,Q4_0,4096,11008,1,16,38.702290
decode,7,ffn_down,blk.7.ffn_down.weight,Q4_0,11008,4096,1,16,39.882535
decode,8,q_proj,blk.8.attn_q.weight,Q4_0,4096,4096,1,16,14.383074
decode,8,k_proj,blk.8.attn_k.weight,Q4_0,4096,4096,1,16,14.393115
decode,8,v_proj,blk.8.attn_v.weight,Q4_0,4096,4096,1,16,14.348324
decode,8,o_proj,blk.8.attn_output.weight,Q4_0,4096,4096,1,16,14.838056
decode,8,ffn_gate,blk.8.ffn_gate.weight,Q4_0,4096,11008,1,16,38.884235
decode,8,ffn_up,blk.8.ffn_up.weight,Q4_0,4096,11008,1,16,38.780487
decode,8,ffn_down,blk.8.ffn_down.weight,Q4_0,11008,4096,1,16,39.810922
decode,9,q_proj,blk.9.attn_q.weight,Q4_0,4096,4096,1,16,14.307855
decode,9,k_proj,blk.9.attn_k.weight,Q4_0,4096,4096,1,16,14.350144
decode,9,v_proj,blk.9.attn_v.weight,Q4_0,4096,4096,1,16,14.366064
decode,9,o_proj,blk.9.attn_output.weight,Q4_0,4096,4096,1,16,14.838184
decode,9,ffn_gate,blk.9.ffn_gate.weight,Q4_0,4096,11008,1,16,38.805155
decode,9,ffn_up,blk.9.ffn_up.weight,Q4_0,4096,11008,1,16,38.792230
decode,9,ffn_down,blk.9.ffn_down.weight,Q4_0,11008,4096,1,16,39.825503
decode,10,q_proj,blk.10.attn_q.weight,Q4_0,4096,4096,1,16,14.364118
decode,10,k_proj,blk.10.attn_k.weight,Q4_0,4096,4096,1,16,14.430534
decode,10,v_proj,blk.10.attn_v.weight,Q4_0,4096,4096,1,16,14.327670
decode,10,o_proj,blk.10.attn_output.weight,Q4_0,4096,4096,1,16,14.726576
decode,10,ffn_gate,blk.10.ffn_gate.weight,Q4_0,4096,11008,1,16,38.809103
decode,10,ffn_up,blk.10.ffn_up.weight,Q4_0,4096,11008,1,16,39.801276
decode,10,ffn_down,blk.10.ffn_down.weight,Q4_0,11008,4096,1,16,39.771731
decode,11,q_proj,blk.11.attn_q.weight,Q4_0,4096,4096,1,16,14.382729
decode,11,k_proj,blk.11.attn_k.weight,Q4_0,4096,4096,1,16,14.397842
